Metric,Time,Value
Lag_Input_Topic,1734567015.98,21
Lag_Input_Topic,1734567016.98,27
Lag_Input_Topic,1734567017.98,35
Lag_Input_Topic,1734567018.98,6
Lag_Input_Topic,1734567019.98,13
Lag_Input_Topic,1734567020.98,21
Lag_Input_Topic,1734567021.98,27
Lag_Input_Topic,1734567022.98,11
Lag_Input_Topic,1734567023.98,12
Lag_Input_Topic,1734567024.98,18
Lag_Input_Topic,1734567025.98,25
Lag_Input_Topic,1734567026.98,32
Lag_Input_Topic,1734567027.98,4
Lag_Input_Topic,1734567028.98,11
Lag_Input_Topic,1734567029.98,11
Lag_Input_Topic,1734567030.98,25
Lag_Input_Topic,1734567031.98,32
Lag_Input_Topic,1734567032.98,39
Lag_Input_Topic,1734567033.98,46
Lag_Input_Topic,1734567034.98,54
Lag_Input_Topic,1734567035.98,60
Lag_Input_Topic,1734567036.98,67
Lag_Input_Topic,1734567037.98,74
Lag_Input_Topic,1734567038.98,81
Lag_Input_Topic,1734567039.98,88
Lag_Input_Topic,1734567040.98,95
Lag_Input_Topic,1734567041.98,102
Lag_Input_Topic,1734567042.98,109
Lag_Input_Topic,1734567043.98,116
Lag_Input_Topic,1734567044.98,123
Lag_Input_Topic,1734567045.98,130
Lag_Input_Topic,1734567046.98,137
Lag_Input_Topic,1734567047.98,144
Lag_Input_Topic,1734567048.98,152
Lag_Input_Topic,1734567049.98,159
Lag_Input_Topic,1734567050.98,159
Lag_Input_Topic,1734567051.108,165
Lag_Input_Topic,1734567052.108,173
Lag_Input_Topic,1734567053.108,179
Lag_Input_Topic,1734567054.108,186
Lag_Input_Topic,1734567055.108,193
Lag_Input_Topic,1734567056.108,200
Lag_Input_Topic,1734567057.108,206
Lag_Input_Topic,1734567058.108,214
Lag_Input_Topic,1734567059.108,220
Lag_Input_Topic,1734567060.108,228
Lag_Input_Topic,1734567061.108,236
Lag_Input_Topic,1734567062.108,242
Lag_Input_Topic,1734567063.108,249
Lag_Input_Topic,1734567064.108,256
Lag_Input_Topic,1734567065.108,263
Lag_Input_Topic,1734567066.108,270
Lag_Input_Topic,1734567067.108,277
Lag_Input_Topic,1734567069.108,285
Lag_Input_Topic,1734567071.108,299
Lag_Input_Topic,1734567073.108,313
Lag_Input_Topic,1734567075.108,326
Lag_Input_Topic,1734567076.108,341
Lag_Input_Topic,1734567078.108,347
Lag_Input_Topic,1734567079.108,362
Lag_Input_Topic,1734567080.108,365
Lag_Input_Topic,1734567081.108,365
Lag_Input_Topic,1734567082.218,376
Lag_Input_Topic,1734567084.218,390
Lag_Input_Topic,1734567085.218,404
Lag_Input_Topic,1734567086.218,411
Lag_Input_Topic,1734567087.218,414
Lag_Input_Topic,1734567088.218,424
Lag_Input_Topic,1734567089.218,428
Lag_Input_Topic,1734567091.218,440
Lag_Input_Topic,1734567092.218,1074
Lag_Input_Topic,1734567093.218,14737
Lag_Input_Topic,1734567094.218,21707
Lag_Input_Topic,1734567095.218,21715
Lag_Input_Topic,1734567096.218,21082
Lag_Input_Topic,1734567097.218,2499
Lag_Input_Topic,1734567098.218,975
Lag_Input_Topic,1734567099.218,980
Lag_Input_Topic,1734567100.218,984
Lag_Input_Topic,1734567101.218,991
Lag_Input_Topic,1734567102.218,1
Lag_Input_Topic,1734567103.218,9
Lag_Input_Topic,1734567104.218,15
Lag_Input_Topic,1734567105.218,22
Lag_Input_Topic,1734567106.218,29
Lag_Input_Topic,1734567107.218,1
Lag_Input_Topic,1734567108.218,9
Lag_Input_Topic,1734567109.218,15
Lag_Input_Topic,1734567110.218,22
Lag_Input_Topic,1734567111.218,31
Lag_Input_Topic,1734567111.274,31
Lag_Input_Topic,1734567112.274,7
Lag_Input_Topic,1734567113.274,10
Lag_Input_Topic,1734567114.274,19
Lag_Input_Topic,1734567115.274,23
Lag_Input_Topic,1734567116.274,29
Lag_Input_Topic,1734567117.274,1
Lag_Input_Topic,1734567118.274,8
Lag_Input_Topic,1734567119.274,15
Lag_Input_Topic,1734567120.274,22
Lag_Input_Topic,1734567121.274,29
Lag_Input_Topic,1734567122.274,2
Lag_Input_Topic,1734567123.274,6
Lag_Input_Topic,1734567124.274,14
Lag_Input_Topic,1734567125.274,20
Lag_Input_Topic,1734567126.274,21
Lag_Input_Topic,1734567127.274,27
Lag_Input_Topic,1734567128.274,15
Lag_Input_Topic,1734567129.274,23
Lag_Input_Topic,1734567130.274,29
Lag_Input_Topic,1734567131.274,15
Lag_Input_Topic,1734567132.274,3
Lag_Input_Topic,1734567133.274,8
Lag_Input_Topic,1734567134.274,16
Lag_Input_Topic,1734567135.274,22
Lag_Input_Topic,1734567136.274,1
Lag_Input_Topic,1734567137.274,8
Lag_Input_Topic,1734567138.274,15
Lag_Input_Topic,1734567139.274,24
Lag_Input_Topic,1734567140.274,29
Lag_Input_Topic,1734567141.274,8
Lag_Input_Topic,1734567141.322,8
Lag_Input_Topic,1734567142.322,6
Lag_Input_Topic,1734567143.322,8
Lag_Input_Topic,1734567144.322,14
Lag_Input_Topic,1734567145.322,21
Lag_Input_Topic,1734567146.322,28
Lag_Input_Topic,1734567147.322,0
Lag_Input_Topic,1734567148.322,8
Lag_Input_Topic,1734567149.322,15
Lag_Input_Topic,1734567150.322,22
Lag_Input_Topic,1734567151.322,28
Lag_Input_Topic,1734567152.322,35
Lag_Input_Topic,1734567153.322,42
Lag_Input_Topic,1734567154.322,49
Lag_Input_Topic,1734567155.322,57
Lag_Input_Topic,1734567156.322,64
Lag_Input_Topic,1734567157.322,70
Lag_Input_Topic,1734567158.322,77
Lag_Input_Topic,1734567159.322,85
Lag_Input_Topic,1734567160.322,91
Lag_Input_Topic,1734567161.322,99
Lag_Input_Topic,1734567162.322,106
Lag_Input_Topic,1734567163.322,112
Lag_Input_Topic,1734567164.322,120
Lag_Input_Topic,1734567165.322,127
Lag_Input_Topic,1734567166.322,133
Lag_Input_Topic,1734567167.322,140
Lag_Input_Topic,1734567168.322,148
Lag_Input_Topic,1734567169.322,154
Lag_Input_Topic,1734567170.322,161
Lag_Input_Topic,1734567171.322,168
Lag_Input_Topic,1734567171.37,168
Lag_Input_Topic,1734567172.37,176
Lag_Input_Topic,1734567173.37,183
Lag_Input_Topic,1734567174.37,190
Lag_Input_Topic,1734567175.37,201
Lag_Input_Topic,1734567176.37,204
Lag_Input_Topic,1734567177.37,210
Lag_Input_Topic,1734567178.37,217
Lag_Input_Topic,1734567179.37,225
Lag_Input_Topic,1734567180.37,232
Lag_Input_Topic,1734567181.37,240
Lag_Input_Topic,1734567182.37,245
Lag_Input_Topic,1734567183.37,258
Lag_Input_Topic,1734567184.37,260
Lag_Input_Topic,1734567185.37,268
Lag_Input_Topic,1734567186.37,273
Lag_Input_Topic,1734567187.37,280
Lag_Input_Topic,1734567188.37,293
Lag_Input_Topic,1734567189.37,295
Lag_Input_Topic,1734567190.37,301
Lag_Input_Topic,1734567191.37,308
Lag_Input_Topic,1734567192.37,315
Lag_Input_Topic,1734567193.37,322
Lag_Input_Topic,1734567194.37,329
Lag_Input_Topic,1734567195.37,337
Lag_Input_Topic,1734567196.37,343
Lag_Input_Topic,1734567197.37,350
Lag_Input_Topic,1734567198.37,357
Lag_Input_Topic,1734567199.37,364
Lag_Input_Topic,1734567200.37,372
Lag_Input_Topic,1734567201.37,378
Lag_Input_Topic,1734567201.413,378
Lag_Input_Topic,1734567202.413,385
Lag_Input_Topic,1734567203.413,393
Lag_Input_Topic,1734567204.413,401
Lag_Input_Topic,1734567205.413,406
Lag_Input_Topic,1734567206.413,413
Lag_Input_Topic,1734567207.413,420
Lag_Input_Topic,1734567208.413,427
Lag_Input_Topic,1734567209.413,435
Lag_Input_Topic,1734567210.413,441
Lag_Input_Topic,1734567211.413,448
Lag_Input_Topic,1734567212.413,455
Lag_Input_Topic,1734567213.413,463
Lag_Input_Topic,1734567214.413,475
Lag_Input_Topic,1734567215.413,477
Lag_Input_Topic,1734567216.413,490
Lag_Input_Topic,1734567218.413,497
Lag_Input_Topic,1734567219.413,506
Lag_Input_Topic,1734567220.413,511
Lag_Input_Topic,1734567221.413,525
Lag_Input_Topic,1734567222.413,529
Lag_Input_Topic,1734567223.413,1089
Lag_Input_Topic,1734567224.413,1969
Lag_Input_Topic,1734567226.413,15900
Lag_Input_Topic,1734567227.413,12778
Lag_Input_Topic,1734567228.413,5997
Lag_Input_Topic,1734567229.413,9
Lag_Input_Topic,1734567230.413,15
Lag_Input_Topic,1734567231.413,22
Lag_Input_Topic,1734567231.485,22
Lag_Input_Topic,1734567232.485,29
Lag_Input_Topic,1734567233.485,0
Lag_Input_Topic,1734567234.485,7
Lag_Input_Topic,1734567235.485,14
Lag_Input_Topic,1734567236.485,21
Lag_Input_Topic,1734567237.485,28
Lag_Input_Topic,1734567238.485,0
Lag_Input_Topic,1734567239.485,7
Lag_Input_Topic,1734567240.485,14
Lag_Input_Topic,1734567241.485,21
Lag_Input_Topic,1734567242.485,28
Lag_Input_Topic,1734567243.485,0
Lag_Input_Topic,1734567244.485,7
Lag_Input_Topic,1734567245.485,14
Lag_Input_Topic,1734567246.485,21
Lag_Input_Topic,1734567247.485,28
Lag_Input_Topic,1734567248.485,0
Lag_Input_Topic,1734567249.485,7
Lag_Input_Topic,1734567250.485,14
Lag_Input_Topic,1734567251.485,21
Lag_Input_Topic,1734567252.485,28
Lag_Input_Topic,1734567253.485,0
Lag_Input_Topic,1734567254.485,7
Lag_Input_Topic,1734567255.485,14
Lag_Input_Topic,1734567256.485,21
Lag_Input_Topic,1734567257.485,28
Lag_Input_Topic,1734567258.485,2
Lag_Input_Topic,1734567259.485,9
Lag_Input_Topic,1734567260.485,16
Lag_Input_Topic,1734567261.485,23
Lag_Input_Topic,1734567261.623,23
Lag_Input_Topic,1734567262.623,30
Lag_Input_Topic,1734567263.623,2
Lag_Input_Topic,1734567264.623,9
Lag_Input_Topic,1734567265.623,16
Lag_Input_Topic,1734567266.623,23
Lag_Input_Topic,1734567267.623,30
Lag_Input_Topic,1734567268.623,2
Lag_Input_Topic,1734567269.623,9
Lag_Input_Topic,1734567270.623,16
Lag_Input_Topic,1734567271.623,23
Lag_Input_Topic,1734567272.623,30
Lag_Input_Topic,1734567273.623,37
Lag_Input_Topic,1734567274.623,44
Lag_Input_Topic,1734567275.623,51
Lag_Input_Topic,1734567276.623,58
Lag_Input_Topic,1734567277.623,65
Lag_Input_Topic,1734567278.623,72
Lag_Input_Topic,1734567279.623,79
Lag_Input_Topic,1734567280.623,86
Lag_Input_Topic,1734567281.623,93
Lag_Input_Topic,1734567282.623,100
Lag_Input_Topic,1734567283.623,107
Lag_Input_Topic,1734567284.623,114
Lag_Input_Topic,1734567285.623,121
Lag_Input_Topic,1734567286.623,128
Lag_Input_Topic,1734567287.623,135
Lag_Input_Topic,1734567288.623,142
Lag_Input_Topic,1734567289.623,149
Lag_Input_Topic,1734567290.623,156
Lag_Input_Topic,1734567291.623,163
Lag_Input_Topic,1734567291.675,163
Lag_Input_Topic,1734567292.675,170
Lag_Input_Topic,1734567293.675,177
Lag_Input_Topic,1734567294.675,184
Lag_Input_Topic,1734567295.675,191
Lag_Input_Topic,1734567296.675,198
Lag_Input_Topic,1734567297.675,205
Lag_Input_Topic,1734567298.675,212
Lag_Input_Topic,1734567299.675,219
Lag_Input_Topic,1734567300.675,226
Lag_Input_Topic,1734567301.675,233
Lag_Input_Topic,1734567302.675,240
Lag_Input_Topic,1734567303.675,247
Lag_Input_Topic,1734567304.675,254
Lag_Input_Topic,1734567305.675,261
Lag_Input_Topic,1734567306.675,268
Lag_Input_Topic,1734567307.675,275
Lag_Input_Topic,1734567308.675,282
Lag_Input_Topic,1734567309.675,289
Lag_Input_Topic,1734567310.675,296
Lag_Input_Topic,1734567311.675,303
Lag_Input_Topic,1734567312.675,310
Lag_Input_Topic,1734567313.675,317
Lag_Input_Topic,1734567314.675,329
Lag_Input_Topic,1734567315.675,331
Lag_Input_Topic,1734567316.675,338
Lag_Input_Topic,1734567317.675,345
Lag_Input_Topic,1734567318.675,352
Lag_Input_Topic,1734567319.675,359
Lag_Input_Topic,1734567320.675,366
Lag_Input_Topic,1734567321.675,366
Lag_Input_Topic,1734567321.718,373
Lag_Input_Topic,1734567322.718,380
Lag_Input_Topic,1734567323.718,387
Lag_Input_Topic,1734567324.718,394
Lag_Input_Topic,1734567325.718,401
Lag_Input_Topic,1734567326.718,408
Lag_Input_Topic,1734567327.718,415
Lag_Input_Topic,1734567328.718,422
Lag_Input_Topic,1734567329.718,429
Lag_Input_Topic,1734567330.718,436
Lag_Input_Topic,1734567331.718,443
Lag_Input_Topic,1734567332.718,450
Lag_Input_Topic,1734567333.718,457
Lag_Input_Topic,1734567334.718,464
Lag_Input_Topic,1734567335.718,471
Lag_Input_Topic,1734567336.718,478
Lag_Input_Topic,1734567337.718,485
Lag_Input_Topic,1734567338.718,492
Lag_Input_Topic,1734567339.718,499
Lag_Input_Topic,1734567340.718,506
Lag_Input_Topic,1734567341.718,513
Lag_Input_Topic,1734567342.718,520
Lag_Input_Topic,1734567343.718,527
Lag_Input_Topic,1734567345.718,541
Lag_Input_Topic,1734567346.718,548
Lag_Input_Topic,1734567348.718,555
Lag_Input_Topic,1734567350.718,569
Lag_Input_Topic,1734567351.718,569
Lag_Input_Topic,1734567352.774,583
Lag_Input_Topic,1734567354.774,1076
Lag_Input_Topic,1734567356.774,19056
Lag_Input_Topic,1734567357.774,23993
Lag_Input_Topic,1734567358.774,16585
Lag_Input_Topic,1734567359.774,9086
Lag_Input_Topic,1734567361.774,6387
Lag_Input_Topic,1734567362.774,6401
Lag_Input_Topic,1734567363.774,6408
Lag_Input_Topic,1734567364.774,6
Lag_Input_Topic,1734567365.774,13
Lag_Input_Topic,1734567366.774,20
Lag_Input_Topic,1734567367.774,27
Lag_Input_Topic,1734567368.774,34
Lag_Input_Topic,1734567369.774,21
Lag_Input_Topic,1734567370.774,28
Lag_Input_Topic,1734567371.774,7
Lag_Input_Topic,1734567372.774,14
Lag_Input_Topic,1734567373.774,21
Lag_Input_Topic,1734567374.774,28
Lag_Input_Topic,1734567375.774,35
Lag_Input_Topic,1734567376.774,7
Lag_Input_Topic,1734567377.774,14
Lag_Input_Topic,1734567378.774,21
Lag_Input_Topic,1734567379.774,28
Lag_Input_Topic,1734567380.774,35
Lag_Input_Topic,1734567381.774,7
Lag_Input_Topic,1734567381.886,7
