Metric,Time,Value
Lag_Input_Topic,1734618773.601,79862
Lag_Input_Topic,1734618775.601,79890
Lag_Input_Topic,1734618777.601,79903
Lag_Input_Topic,1734618778.601,79917
Lag_Input_Topic,1734618781.601,79938
Lag_Input_Topic,1734618783.601,79945
Lag_Input_Topic,1734618785.601,79959
Lag_Input_Topic,1734618787.601,79973
Lag_Input_Topic,1734618789.601,79988
Lag_Input_Topic,1734618791.601,80001
Lag_Input_Topic,1734618795.601,194076
Lag_Input_Topic,1734618797.601,233374
Lag_Input_Topic,1734618804.601,235325
Lag_Input_Topic,1734618836.601,165248
Lag_Input_Topic,1734618837.601,165255
Lag_Input_Topic,1734618838.601,165262
Lag_Input_Topic,1734618840.601,165269
Lag_Input_Topic,1734618842.601,165297
Lag_Input_Topic,1734618843.601,165297
Lag_Input_Topic,1734618845.601,165304
Lag_Input_Topic,1734618848.601,109050
Lag_Input_Topic,1734618863.601,57716
Lag_Input_Topic,1734618865.601,57722
Lag_Input_Topic,1734618866.601,44005
Lag_Input_Topic,1734618868.601,33656
Lag_Input_Topic,1734618870.601,33672
Lag_Input_Topic,1734618871.601,33672
Lag_Input_Topic,1734618874.601,33698
Lag_Input_Topic,1734618876.601,33705
Lag_Input_Topic,1734618880.601,33733
Lag_Input_Topic,1734618881.601,33747
Lag_Input_Topic,1734618882.601,33754
Lag_Input_Topic,1734618883.601,33761
Lag_Input_Topic,1734618884.601,33768
Lag_Input_Topic,1734618885.601,33775
Lag_Input_Topic,1734618886.601,33782
Lag_Input_Topic,1734618887.601,33789
Lag_Input_Topic,1734618888.601,33796
Lag_Input_Topic,1734618889.601,33803
Lag_Input_Topic,1734618890.601,33810
Lag_Input_Topic,1734618891.601,33817
Lag_Input_Topic,1734618892.601,33824
Lag_Input_Topic,1734618893.601,33831
Lag_Input_Topic,1734618894.601,33838
Lag_Input_Topic,1734618895.601,33852
Lag_Input_Topic,1734618896.601,33855
Lag_Input_Topic,1734618897.601,33859
Lag_Input_Topic,1734618898.601,33866
Lag_Input_Topic,1734618899.601,33873
Lag_Input_Topic,1734618900.601,33873
Lag_Input_Topic,1734618901.601,33887
Lag_Input_Topic,1734618902.601,33894
Lag_Input_Topic,1734618903.601,33904
Lag_Input_Topic,1734618904.601,33908
Lag_Input_Topic,1734618905.601,33915
Lag_Input_Topic,1734618906.601,33922
Lag_Input_Topic,1734618907.601,33929
Lag_Input_Topic,1734618908.601,33936
Lag_Input_Topic,1734618909.601,33943
Lag_Input_Topic,1734618910.601,33956
Lag_Input_Topic,1734618911.601,33956
Lag_Input_Topic,1734618912.601,33966
Lag_Input_Topic,1734618914.601,33978
Lag_Input_Topic,1734618918.601,34006
Lag_Input_Topic,1734618920.601,34020
Lag_Input_Topic,1734618921.601,86221
Lag_Input_Topic,1734618922.601,86221
Lag_Input_Topic,1734618922.728,86232
Lag_Input_Topic,1734618923.728,224870
Lag_Input_Topic,1734618925.728,276819
Lag_Input_Topic,1734618926.728,268833
Lag_Input_Topic,1734618927.728,265210
Lag_Input_Topic,1734618928.728,251787
Lag_Input_Topic,1734618929.728,247176
Lag_Input_Topic,1734618930.728,247183
Lag_Input_Topic,1734618931.728,243190
Lag_Input_Topic,1734618932.728,239200
Lag_Input_Topic,1734618933.728,235558
Lag_Input_Topic,1734618934.728,219141
Lag_Input_Topic,1734618935.728,215065
Lag_Input_Topic,1734618936.728,215072
Lag_Input_Topic,1734618937.728,209079
Lag_Input_Topic,1734618938.728,204086
Lag_Input_Topic,1734618939.728,196453
Lag_Input_Topic,1734618940.728,161910
Lag_Input_Topic,1734618941.728,161917
Lag_Input_Topic,1734618942.728,161924
Lag_Input_Topic,1734618943.728,151931
Lag_Input_Topic,1734618944.728,147321
Lag_Input_Topic,1734618945.728,139677
Lag_Input_Topic,1734618946.728,123366
Lag_Input_Topic,1734618947.728,123373
Lag_Input_Topic,1734618948.728,109437
Lag_Input_Topic,1734618949.728,109444
Lag_Input_Topic,1734618950.728,102287
Lag_Input_Topic,1734618951.728,88465
Lag_Input_Topic,1734618952.728,79719
Lag_Input_Topic,1734618952.848,79719
Lag_Input_Topic,1734618953.848,70932
Lag_Input_Topic,1734618954.848,62228
Lag_Input_Topic,1734618955.848,47298
Lag_Input_Topic,1734618956.848,32614
Lag_Input_Topic,1734618957.848,32621
Lag_Input_Topic,1734618958.848,17695
Lag_Input_Topic,1734618959.848,9634
Lag_Input_Topic,1734618961.848,7756
Lag_Input_Topic,1734618963.848,14
Lag_Input_Topic,1734618964.848,28
Lag_Input_Topic,1734618965.848,0
Lag_Input_Topic,1734618966.848,7
Lag_Input_Topic,1734618967.848,14
Lag_Input_Topic,1734618968.848,21
