Metric,Time,Value
Lag_Input_Topic,1734607808.174,144960
Lag_Input_Topic,1734607810.174,167331
Lag_Input_Topic,1734607812.174,193071
Lag_Input_Topic,1734607814.174,177817
Lag_Input_Topic,1734607815.174,171325
Lag_Input_Topic,1734607817.174,167752
Lag_Input_Topic,1734607819.174,164766
Lag_Input_Topic,1734607821.174,144431
Lag_Input_Topic,1734607823.174,135835
Lag_Input_Topic,1734607824.174,131738
Lag_Input_Topic,1734607825.174,128126
Lag_Input_Topic,1734607827.174,111404
Lag_Input_Topic,1734607828.174,104167
Lag_Input_Topic,1734607830.174,100586
Lag_Input_Topic,1734607832.174,100597
Lag_Input_Topic,1734607833.174,100607
Lag_Input_Topic,1734607834.174,100614
Lag_Input_Topic,1734607835.174,100621
Lag_Input_Topic,1734607837.174,100632
Lag_Input_Topic,1734607838.174,100642
Lag_Input_Topic,1734607839.174,100649
Lag_Input_Topic,1734607840.174,100656
Lag_Input_Topic,1734607841.174,100663
Lag_Input_Topic,1734607842.174,100670
Lag_Input_Topic,1734607843.174,100680
Lag_Input_Topic,1734607844.174,100688
Lag_Input_Topic,1734607845.174,100691
Lag_Input_Topic,1734607846.174,100698
Lag_Input_Topic,1734607847.174,100705
Lag_Input_Topic,1734607848.174,100712
Lag_Input_Topic,1734607849.174,100719
Lag_Input_Topic,1734607850.174,100726
Lag_Input_Topic,1734607851.174,100733
Lag_Input_Topic,1734607852.174,100740
Lag_Input_Topic,1734607853.174,100747
Lag_Input_Topic,1734607854.174,100754
Lag_Input_Topic,1734607855.174,100761
Lag_Input_Topic,1734607856.174,100768
Lag_Input_Topic,1734607857.174,100775
Lag_Input_Topic,1734607858.174,100782
Lag_Input_Topic,1734607859.174,100789
Lag_Input_Topic,1734607860.174,100796
Lag_Input_Topic,1734607861.174,100803
Lag_Input_Topic,1734607862.174,100810
Lag_Input_Topic,1734607863.174,100817
Lag_Input_Topic,1734607864.174,100824
Lag_Input_Topic,1734607865.174,100831
Lag_Input_Topic,1734607866.174,112121
Lag_Input_Topic,1734607867.174,171950
Lag_Input_Topic,1734607868.174,197243
Lag_Input_Topic,1734607869.174,197254
Lag_Input_Topic,1734607870.174,197257
Lag_Input_Topic,1734607871.174,184910
Lag_Input_Topic,1734607872.174,149216
Lag_Input_Topic,1734607873.174,141082
Lag_Input_Topic,1734607874.174,141085
Lag_Input_Topic,1734607875.174,141091
Lag_Input_Topic,1734607876.174,141098
Lag_Input_Topic,1734607877.174,123356
Lag_Input_Topic,1734607878.174,97562
Lag_Input_Topic,1734607879.174,91433
Lag_Input_Topic,1734607880.174,91436
Lag_Input_Topic,1734607881.174,91298
Lag_Input_Topic,1734607882.174,65204
Lag_Input_Topic,1734607883.174,54134
Lag_Input_Topic,1734607884.174,45360
Lag_Input_Topic,1734607885.174,45367
Lag_Input_Topic,1734607886.174,45374
Lag_Input_Topic,1734607887.174,24982
Lag_Input_Topic,1734607888.174,7794
Lag_Input_Topic,1734607889.174,3115
Lag_Input_Topic,1734607890.174,3122
Lag_Input_Topic,1734607891.174,3129
Lag_Input_Topic,1734607892.174,2848
Lag_Input_Topic,1734607893.174,7
Lag_Input_Topic,1734607894.174,14
Lag_Input_Topic,1734607895.174,21
Lag_Input_Topic,1734607896.174,28
Lag_Input_Topic,1734607897.174,0
Lag_Input_Topic,1734607898.174,7
Lag_Input_Topic,1734607899.174,19
Lag_Input_Topic,1734607900.174,21
Lag_Input_Topic,1734607901.174,28
Lag_Input_Topic,1734607902.174,0
Lag_Input_Topic,1734607903.174,7
Lag_Input_Topic,1734607904.174,14
Lag_Input_Topic,1734607905.174,21
Lag_Input_Topic,1734607906.174,28
Lag_Input_Topic,1734607907.174,0
Lag_Input_Topic,1734607908.174,7
Lag_Input_Topic,1734607909.174,14
Lag_Input_Topic,1734607910.174,21
Lag_Input_Topic,1734607911.174,28
Lag_Input_Topic,1734607912.174,14
Lag_Input_Topic,1734607913.174,3
Lag_Input_Topic,1734607914.174,10
Lag_Input_Topic,1734607915.174,17
Lag_Input_Topic,1734607916.174,24
Lag_Input_Topic,1734607917.174,31
Lag_Input_Topic,1734607918.174,3
Lag_Input_Topic,1734607919.174,10
Lag_Input_Topic,1734607920.174,17
Lag_Input_Topic,1734607921.174,24
Lag_Input_Topic,1734607922.174,31
Lag_Input_Topic,1734607923.174,3
Lag_Input_Topic,1734607924.174,10
Lag_Input_Topic,1734607925.174,17
Lag_Input_Topic,1734607926.174,24
Lag_Input_Topic,1734607927.174,31
Lag_Input_Topic,1734607928.174,3
Lag_Input_Topic,1734607929.174,3
Lag_Input_Topic,1734607930.174,10
Lag_Input_Topic,1734607931.174,17
Lag_Input_Topic,1734607932.174,24
Lag_Input_Topic,1734607933.174,28
Lag_Input_Topic,1734607934.174,0
Lag_Input_Topic,1734607935.174,7
Lag_Input_Topic,1734607936.174,14
Lag_Input_Topic,1734607937.174,21
Lag_Input_Topic,1734607938.174,28
Lag_Input_Topic,1734607939.174,0
Lag_Input_Topic,1734607940.174,7
Lag_Input_Topic,1734607941.174,14
Lag_Input_Topic,1734607942.174,21
Lag_Input_Topic,1734607943.174,10
Lag_Input_Topic,1734607944.174,10
Lag_Input_Topic,1734607945.174,17
Lag_Input_Topic,1734607946.174,24
Lag_Input_Topic,1734607947.174,31
Lag_Input_Topic,1734607948.174,3
Lag_Input_Topic,1734607949.174,10
Lag_Input_Topic,1734607950.174,17
Lag_Input_Topic,1734607951.174,24
Lag_Input_Topic,1734607952.174,31
Lag_Input_Topic,1734607953.174,38
Lag_Input_Topic,1734607954.174,45
Lag_Input_Topic,1734607955.174,52
Lag_Input_Topic,1734607956.174,59
Lag_Input_Topic,1734607957.174,66
Lag_Input_Topic,1734607957.302,66
Lag_Input_Topic,1734607958.302,73
Lag_Input_Topic,1734607959.302,80
Lag_Input_Topic,1734607960.302,87
Lag_Input_Topic,1734607961.302,94
Lag_Input_Topic,1734607962.302,101
Lag_Input_Topic,1734607963.302,108
Lag_Input_Topic,1734607964.302,115
Lag_Input_Topic,1734607965.302,122
Lag_Input_Topic,1734607966.302,129
Lag_Input_Topic,1734607967.302,136
Lag_Input_Topic,1734607968.302,143
Lag_Input_Topic,1734607969.302,150
Lag_Input_Topic,1734607970.302,157
Lag_Input_Topic,1734607971.302,164
Lag_Input_Topic,1734607972.302,171
Lag_Input_Topic,1734607973.302,178
Lag_Input_Topic,1734607974.302,185
Lag_Input_Topic,1734607975.302,192
Lag_Input_Topic,1734607976.302,199
Lag_Input_Topic,1734607977.302,206
Lag_Input_Topic,1734607978.302,213
Lag_Input_Topic,1734607979.302,220
Lag_Input_Topic,1734607980.302,227
Lag_Input_Topic,1734607981.302,234
Lag_Input_Topic,1734607982.302,241
Lag_Input_Topic,1734607983.302,248
Lag_Input_Topic,1734607984.302,255
Lag_Input_Topic,1734607985.302,262
Lag_Input_Topic,1734607986.302,269
Lag_Input_Topic,1734607987.302,276
Lag_Input_Topic,1734607987.354,276
Lag_Input_Topic,1734607988.354,283
Lag_Input_Topic,1734607989.354,290
Lag_Input_Topic,1734607990.354,297
Lag_Input_Topic,1734607991.354,304
Lag_Input_Topic,1734607992.354,311
Lag_Input_Topic,1734607993.354,318
Lag_Input_Topic,1734607994.354,326
Lag_Input_Topic,1734607996.354,332
Lag_Input_Topic,1734607997.354,346
Lag_Input_Topic,1734607998.354,353
Lag_Input_Topic,1734607999.354,85622
Lag_Input_Topic,1734608000.354,134489
Lag_Input_Topic,1734608001.354,174980
Lag_Input_Topic,1734608002.354,204808
Lag_Input_Topic,1734608003.354,185852
Lag_Input_Topic,1734608004.354,180288
Lag_Input_Topic,1734608005.354,170654
Lag_Input_Topic,1734608006.354,170661
Lag_Input_Topic,1734608007.354,170668
Lag_Input_Topic,1734608008.354,170675
Lag_Input_Topic,1734608009.354,132018
Lag_Input_Topic,1734608010.354,126325
Lag_Input_Topic,1734608011.354,120332
Lag_Input_Topic,1734608012.354,120339
Lag_Input_Topic,1734608013.354,120346
Lag_Input_Topic,1734608014.354,108548
Lag_Input_Topic,1734608015.354,87971
Lag_Input_Topic,1734608016.354,72403
Lag_Input_Topic,1734608017.354,72410
Lag_Input_Topic,1734608017.402,72410
Lag_Input_Topic,1734608018.402,72417
Lag_Input_Topic,1734608019.402,63204
Lag_Input_Topic,1734608020.402,39924
Lag_Input_Topic,1734608021.402,16305
Lag_Input_Topic,1734608022.402,16312
