Metric,Time,Value
Lag_Input_Topic,1734669931.252,14
Lag_Input_Topic,1734669932.252,21
Lag_Input_Topic,1734669933.252,28
Lag_Input_Topic,1734669934.252,0
Lag_Input_Topic,1734669935.252,7
Lag_Input_Topic,1734669936.252,14
Lag_Input_Topic,1734669937.252,21
Lag_Input_Topic,1734669938.252,28
Lag_Input_Topic,1734669939.252,35
Lag_Input_Topic,1734669940.252,7
Lag_Input_Topic,1734669941.252,14
Lag_Input_Topic,1734669942.252,21
Lag_Input_Topic,1734669943.252,28
Lag_Input_Topic,1734669944.252,7
Lag_Input_Topic,1734669945.252,0
Lag_Input_Topic,1734669946.252,7
Lag_Input_Topic,1734669947.252,14
Lag_Input_Topic,1734669948.252,21
Lag_Input_Topic,1734669949.252,0
Lag_Input_Topic,1734669950.252,7
Lag_Input_Topic,1734669951.252,14
Lag_Input_Topic,1734669952.252,21
Lag_Input_Topic,1734669953.252,28
Lag_Input_Topic,1734669954.252,0
Lag_Input_Topic,1734669955.252,7
Lag_Input_Topic,1734669956.252,14
Lag_Input_Topic,1734669957.252,21
Lag_Input_Topic,1734669958.252,28
Lag_Input_Topic,1734669959.252,0
Lag_Input_Topic,1734669960.252,7
Lag_Input_Topic,1734669961.252,14
Lag_Input_Topic,1734669962.252,21
Lag_Input_Topic,1734669963.252,28
Lag_Input_Topic,1734669964.252,21
Lag_Input_Topic,1734669965.252,0
Lag_Input_Topic,1734669966.252,7
Lag_Input_Topic,1734669967.252,14
Lag_Input_Topic,1734669968.252,21
Lag_Input_Topic,1734669969.252,28
Lag_Input_Topic,1734669970.252,0
Lag_Input_Topic,1734669971.252,7
Lag_Input_Topic,1734669972.252,14
Lag_Input_Topic,1734669973.252,21
Lag_Input_Topic,1734669974.252,28
Lag_Input_Topic,1734669975.252,0
Lag_Input_Topic,1734669976.252,7
Lag_Input_Topic,1734669977.252,14
Lag_Input_Topic,1734669978.252,21
Lag_Input_Topic,1734669979.252,28
Lag_Input_Topic,1734669980.252,7
Lag_Input_Topic,1734669981.252,14
Lag_Input_Topic,1734669982.252,21
Lag_Input_Topic,1734669983.252,28
Lag_Input_Topic,1734669984.252,0
Lag_Input_Topic,1734669985.252,7
Lag_Input_Topic,1734669986.252,14
Lag_Input_Topic,1734669987.252,21
Lag_Input_Topic,1734669988.252,28
Lag_Input_Topic,1734669989.252,0
Lag_Input_Topic,1734669990.252,7
Lag_Input_Topic,1734669991.252,14
Lag_Input_Topic,1734669992.252,21
Lag_Input_Topic,1734669993.252,28
Lag_Input_Topic,1734669993.384,28
Lag_Input_Topic,1734669994.384,35
Lag_Input_Topic,1734669995.384,42
Lag_Input_Topic,1734669996.384,49
Lag_Input_Topic,1734669997.384,56
Lag_Input_Topic,1734669998.384,63
Lag_Input_Topic,1734669999.384,70
Lag_Input_Topic,1734670000.384,77
Lag_Input_Topic,1734670001.384,84
Lag_Input_Topic,1734670002.384,91
Lag_Input_Topic,1734670003.384,98
Lag_Input_Topic,1734670004.384,105
Lag_Input_Topic,1734670005.384,112
Lag_Input_Topic,1734670006.384,119
Lag_Input_Topic,1734670007.384,126
Lag_Input_Topic,1734670008.384,133
Lag_Input_Topic,1734670009.384,140
Lag_Input_Topic,1734670010.384,147
Lag_Input_Topic,1734670011.384,154
Lag_Input_Topic,1734670012.384,161
Lag_Input_Topic,1734670013.384,168
Lag_Input_Topic,1734670014.384,175
Lag_Input_Topic,1734670015.384,182
Lag_Input_Topic,1734670016.384,189
Lag_Input_Topic,1734670017.384,196
Lag_Input_Topic,1734670018.384,203
Lag_Input_Topic,1734670019.384,210
Lag_Input_Topic,1734670020.384,217
Lag_Input_Topic,1734670021.384,224
Lag_Input_Topic,1734670022.384,231
Lag_Input_Topic,1734670023.384,238
Lag_Input_Topic,1734670023.431,238
Lag_Input_Topic,1734670024.431,245
Lag_Input_Topic,1734670025.431,252
Lag_Input_Topic,1734670026.431,259
Lag_Input_Topic,1734670027.431,266
Lag_Input_Topic,1734670028.431,273
Lag_Input_Topic,1734670029.431,280
Lag_Input_Topic,1734670030.431,287
Lag_Input_Topic,1734670031.431,294
Lag_Input_Topic,1734670032.431,301
Lag_Input_Topic,1734670033.431,308
Lag_Input_Topic,1734670034.431,315
Lag_Input_Topic,1734670035.431,322
Lag_Input_Topic,1734670036.431,329
Lag_Input_Topic,1734670037.431,336
Lag_Input_Topic,1734670038.431,343
Lag_Input_Topic,1734670039.431,350
Lag_Input_Topic,1734670040.431,357
Lag_Input_Topic,1734670042.431,371
Lag_Input_Topic,1734670044.431,378
Lag_Input_Topic,1734670046.431,48
Lag_Input_Topic,1734670047.431,1121
Lag_Input_Topic,1734670049.431,1128
Lag_Input_Topic,1734670050.431,0
Lag_Input_Topic,1734670052.431,7
Lag_Input_Topic,1734670053.431,21
Lag_Input_Topic,1734670053.507,21
Lag_Input_Topic,1734670054.507,28
Lag_Input_Topic,1734670055.507,35
Lag_Input_Topic,1734670056.507,7
Lag_Input_Topic,1734670057.507,14
Lag_Input_Topic,1734670058.507,21
Lag_Input_Topic,1734670059.507,28
Lag_Input_Topic,1734670060.507,35
Lag_Input_Topic,1734670061.507,7
Lag_Input_Topic,1734670062.507,14
Lag_Input_Topic,1734670063.507,21
Lag_Input_Topic,1734670064.507,28
Lag_Input_Topic,1734670065.507,35
Lag_Input_Topic,1734670066.507,7
Lag_Input_Topic,1734670067.507,14
Lag_Input_Topic,1734670068.507,21
Lag_Input_Topic,1734670069.507,28
Lag_Input_Topic,1734670070.507,35
Lag_Input_Topic,1734670071.507,7
Lag_Input_Topic,1734670072.507,14
Lag_Input_Topic,1734670073.507,21
Lag_Input_Topic,1734670074.507,28
Lag_Input_Topic,1734670075.507,5
Lag_Input_Topic,1734670076.507,7
Lag_Input_Topic,1734670077.507,14
Lag_Input_Topic,1734670078.507,21
Lag_Input_Topic,1734670079.507,28
Lag_Input_Topic,1734670080.507,35
Lag_Input_Topic,1734670081.507,7
Lag_Input_Topic,1734670082.507,14
Lag_Input_Topic,1734670083.507,21
Lag_Input_Topic,1734670083.574,21
Lag_Input_Topic,1734670084.574,28
Lag_Input_Topic,1734670085.574,35
Lag_Input_Topic,1734670086.574,7
Lag_Input_Topic,1734670087.574,14
Lag_Input_Topic,1734670088.574,21
Lag_Input_Topic,1734670089.574,28
Lag_Input_Topic,1734670090.574,35
Lag_Input_Topic,1734670091.574,7
Lag_Input_Topic,1734670092.574,14
Lag_Input_Topic,1734670093.574,21
Lag_Input_Topic,1734670094.574,28
Lag_Input_Topic,1734670095.574,35
Lag_Input_Topic,1734670096.574,7
Lag_Input_Topic,1734670097.574,14
Lag_Input_Topic,1734670098.574,21
Lag_Input_Topic,1734670099.574,28
Lag_Input_Topic,1734670100.574,35
Lag_Input_Topic,1734670101.574,7
Lag_Input_Topic,1734670102.574,14
Lag_Input_Topic,1734670103.574,21
Lag_Input_Topic,1734670104.574,28
Lag_Input_Topic,1734670105.574,35
Lag_Input_Topic,1734670106.574,7
Lag_Input_Topic,1734670107.574,14
Lag_Input_Topic,1734670108.574,21
Lag_Input_Topic,1734670109.574,28
Lag_Input_Topic,1734670110.574,35
Lag_Input_Topic,1734670111.574,7
Lag_Input_Topic,1734670112.574,14
Lag_Input_Topic,1734670113.574,21
Lag_Input_Topic,1734670113.65,28
Lag_Input_Topic,1734670114.65,35
Lag_Input_Topic,1734670115.65,42
Lag_Input_Topic,1734670116.65,49
Lag_Input_Topic,1734670117.65,56
Lag_Input_Topic,1734670118.65,63
Lag_Input_Topic,1734670119.65,70
Lag_Input_Topic,1734670120.65,77
Lag_Input_Topic,1734670121.65,84
Lag_Input_Topic,1734670122.65,91
Lag_Input_Topic,1734670123.65,98
Lag_Input_Topic,1734670124.65,105
Lag_Input_Topic,1734670125.65,112
Lag_Input_Topic,1734670126.65,119
Lag_Input_Topic,1734670127.65,126
Lag_Input_Topic,1734670128.65,133
Lag_Input_Topic,1734670129.65,140
Lag_Input_Topic,1734670130.65,147
Lag_Input_Topic,1734670131.65,154
Lag_Input_Topic,1734670132.65,161
Lag_Input_Topic,1734670133.65,168
Lag_Input_Topic,1734670134.65,175
Lag_Input_Topic,1734670135.65,182
Lag_Input_Topic,1734670136.65,189
Lag_Input_Topic,1734670137.65,196
Lag_Input_Topic,1734670138.65,203
Lag_Input_Topic,1734670139.65,210
Lag_Input_Topic,1734670140.65,217
Lag_Input_Topic,1734670141.65,224
Lag_Input_Topic,1734670142.65,231
Lag_Input_Topic,1734670143.65,231
Lag_Input_Topic,1734670143.69,238
Lag_Input_Topic,1734670144.69,245
Lag_Input_Topic,1734670145.69,252
Lag_Input_Topic,1734670146.69,259
Lag_Input_Topic,1734670147.69,266
Lag_Input_Topic,1734670148.69,273
Lag_Input_Topic,1734670149.69,280
Lag_Input_Topic,1734670150.69,287
Lag_Input_Topic,1734670151.69,294
Lag_Input_Topic,1734670152.69,301
Lag_Input_Topic,1734670153.69,308
Lag_Input_Topic,1734670154.69,315
Lag_Input_Topic,1734670155.69,322
Lag_Input_Topic,1734670156.69,329
Lag_Input_Topic,1734670157.69,336
Lag_Input_Topic,1734670158.69,343
Lag_Input_Topic,1734670159.69,350
Lag_Input_Topic,1734670160.69,357
Lag_Input_Topic,1734670161.69,364
Lag_Input_Topic,1734670163.69,371
Lag_Input_Topic,1734670164.69,385
Lag_Input_Topic,1734670165.69,392
Lag_Input_Topic,1734670167.69,400
Lag_Input_Topic,1734670168.69,413
Lag_Input_Topic,1734670169.69,420
Lag_Input_Topic,1734670171.69,427
Lag_Input_Topic,1734670172.69,3225
Lag_Input_Topic,1734670173.69,3225
Lag_Input_Topic,1734670173.741,3232
Lag_Input_Topic,1734670174.741,3239
Lag_Input_Topic,1734670175.741,3246
Lag_Input_Topic,1734670176.741,160
Lag_Input_Topic,1734670177.741,8
Lag_Input_Topic,1734670178.741,15
Lag_Input_Topic,1734670179.741,21
Lag_Input_Topic,1734670180.741,29
Lag_Input_Topic,1734670181.741,1
Lag_Input_Topic,1734670182.741,7
Lag_Input_Topic,1734670183.741,15
Lag_Input_Topic,1734670184.741,22
Lag_Input_Topic,1734670185.741,28
Lag_Input_Topic,1734670186.741,0
Lag_Input_Topic,1734670187.741,7
Lag_Input_Topic,1734670188.741,14
Lag_Input_Topic,1734670189.741,22
Lag_Input_Topic,1734670190.741,29
Lag_Input_Topic,1734670191.741,1
Lag_Input_Topic,1734670192.741,7
Lag_Input_Topic,1734670193.741,14
Lag_Input_Topic,1734670194.741,21
Lag_Input_Topic,1734670195.741,28
Lag_Input_Topic,1734670196.741,0
Lag_Input_Topic,1734670197.741,7
Lag_Input_Topic,1734670198.741,14
Lag_Input_Topic,1734670199.741,21
Lag_Input_Topic,1734670200.741,29
Lag_Input_Topic,1734670201.741,1
Lag_Input_Topic,1734670202.741,8
Lag_Input_Topic,1734670203.741,8
Lag_Input_Topic,1734670203.794,14
Lag_Input_Topic,1734670204.794,21
Lag_Input_Topic,1734670205.794,28
Lag_Input_Topic,1734670206.794,0
Lag_Input_Topic,1734670207.794,7
Lag_Input_Topic,1734670208.794,14
Lag_Input_Topic,1734670209.794,21
Lag_Input_Topic,1734670210.794,28
Lag_Input_Topic,1734670211.794,0
Lag_Input_Topic,1734670212.794,7
Lag_Input_Topic,1734670213.794,14
Lag_Input_Topic,1734670214.794,22
Lag_Input_Topic,1734670215.794,28
Lag_Input_Topic,1734670216.794,0
Lag_Input_Topic,1734670217.794,7
Lag_Input_Topic,1734670218.794,14
Lag_Input_Topic,1734670219.794,21
Lag_Input_Topic,1734670220.794,28
Lag_Input_Topic,1734670221.794,0
Lag_Input_Topic,1734670222.794,7
Lag_Input_Topic,1734670223.794,15
Lag_Input_Topic,1734670224.794,22
Lag_Input_Topic,1734670225.794,28
Lag_Input_Topic,1734670226.794,0
Lag_Input_Topic,1734670227.794,7
Lag_Input_Topic,1734670228.794,14
Lag_Input_Topic,1734670229.794,21
Lag_Input_Topic,1734670230.794,29
Lag_Input_Topic,1734670231.794,35
Lag_Input_Topic,1734670232.794,42
Lag_Input_Topic,1734670233.794,42
Lag_Input_Topic,1734670233.854,49
Lag_Input_Topic,1734670234.854,56
Lag_Input_Topic,1734670235.854,63
Lag_Input_Topic,1734670236.854,70
Lag_Input_Topic,1734670237.854,77
Lag_Input_Topic,1734670238.854,84
Lag_Input_Topic,1734670239.854,91
Lag_Input_Topic,1734670240.854,98
Lag_Input_Topic,1734670241.854,105
Lag_Input_Topic,1734670242.854,112
Lag_Input_Topic,1734670243.854,119
Lag_Input_Topic,1734670244.854,126
Lag_Input_Topic,1734670245.854,133
Lag_Input_Topic,1734670246.854,140
Lag_Input_Topic,1734670247.854,147
Lag_Input_Topic,1734670248.854,154
Lag_Input_Topic,1734670249.854,161
Lag_Input_Topic,1734670250.854,168
Lag_Input_Topic,1734670251.854,175
Lag_Input_Topic,1734670252.854,182
Lag_Input_Topic,1734670253.854,189
Lag_Input_Topic,1734670254.854,196
Lag_Input_Topic,1734670255.854,203
Lag_Input_Topic,1734670256.854,210
Lag_Input_Topic,1734670257.854,217
Lag_Input_Topic,1734670258.854,224
Lag_Input_Topic,1734670259.854,231
Lag_Input_Topic,1734670260.854,238
Lag_Input_Topic,1734670261.854,245
Lag_Input_Topic,1734670262.854,252
Lag_Input_Topic,1734670263.854,259
Lag_Input_Topic,1734670263.906,259
Lag_Input_Topic,1734670264.906,266
Lag_Input_Topic,1734670265.906,273
Lag_Input_Topic,1734670266.906,280
Lag_Input_Topic,1734670267.906,287
Lag_Input_Topic,1734670268.906,294
Lag_Input_Topic,1734670269.906,301
Lag_Input_Topic,1734670270.906,308
Lag_Input_Topic,1734670271.906,315
Lag_Input_Topic,1734670272.906,322
Lag_Input_Topic,1734670273.906,329
Lag_Input_Topic,1734670274.906,336
Lag_Input_Topic,1734670275.906,343
Lag_Input_Topic,1734670276.906,350
Lag_Input_Topic,1734670277.906,357
Lag_Input_Topic,1734670278.906,364
Lag_Input_Topic,1734670279.906,371
Lag_Input_Topic,1734670280.906,378
Lag_Input_Topic,1734670281.906,385
Lag_Input_Topic,1734670282.906,392
Lag_Input_Topic,1734670283.906,399
Lag_Input_Topic,1734670284.906,407
Lag_Input_Topic,1734670285.906,413
Lag_Input_Topic,1734670286.906,420
Lag_Input_Topic,1734670287.906,428
Lag_Input_Topic,1734670288.906,434
Lag_Input_Topic,1734670289.906,441
Lag_Input_Topic,1734670290.906,448
Lag_Input_Topic,1734670291.906,455
Lag_Input_Topic,1734670292.906,462
Lag_Input_Topic,1734670293.906,462
Lag_Input_Topic,1734670293.95,469
Lag_Input_Topic,1734670294.95,476
Lag_Input_Topic,1734670295.95,483
Lag_Input_Topic,1734670296.95,490
Lag_Input_Topic,1734670297.95,498
Lag_Input_Topic,1734670298.95,504
Lag_Input_Topic,1734670299.95,512
Lag_Input_Topic,1734670300.95,518
Lag_Input_Topic,1734670301.95,525
Lag_Input_Topic,1734670302.95,532
Lag_Input_Topic,1734670303.95,539
Lag_Input_Topic,1734670305.95,547
Lag_Input_Topic,1734670306.95,560
Lag_Input_Topic,1734670307.95,567
Lag_Input_Topic,1734670308.95,574
Lag_Input_Topic,1734670309.95,581
Lag_Input_Topic,1734670311.95,589
Lag_Input_Topic,1734670313.95,609
Lag_Input_Topic,1734670314.95,617
Lag_Input_Topic,1734670315.95,623
Lag_Input_Topic,1734670316.95,632
Lag_Input_Topic,1734670318.95,645
Lag_Input_Topic,1734670320.95,161
Lag_Input_Topic,1734670321.95,3199
Lag_Input_Topic,1734670322.95,3206
Lag_Input_Topic,1734670323.95,3206
Lag_Input_Topic,1734670323.997,3206
