Metric,Time,Value
Lag_Input_Topic,1734587089.903,0
Lag_Input_Topic,1734587090.903,0
Lag_Input_Topic,1734587092.903,0
Lag_Input_Topic,1734587093.903,0
Lag_Input_Topic,1734587095.903,0
Lag_Input_Topic,1734587097.903,0
Lag_Input_Topic,1734587098.903,0
Lag_Input_Topic,1734587099.903,0
Lag_Input_Topic,1734587101.903,0
Lag_Input_Topic,1734587102.903,0
Lag_Input_Topic,1734587103.903,0
Lag_Input_Topic,1734587105.903,0
Lag_Input_Topic,1734587107.903,14
Lag_Input_Topic,1734587109.903,28
Lag_Input_Topic,1734587111.903,42
Lag_Input_Topic,1734587114.903,35898
Lag_Input_Topic,1734587116.903,60341
Lag_Input_Topic,1734587118.903,68348
Lag_Input_Topic,1734587120.903,50267
Lag_Input_Topic,1734587122.903,47283
Lag_Input_Topic,1734587124.903,31537
Lag_Input_Topic,1734587126.903,25670
Lag_Input_Topic,1734587128.903,25684
Lag_Input_Topic,1734587130.903,11321
Lag_Input_Topic,1734587132.903,2306
Lag_Input_Topic,1734587133.903,673
Lag_Input_Topic,1734587135.903,0
Lag_Input_Topic,1734587137.903,8
Lag_Input_Topic,1734587139.903,21
Lag_Input_Topic,1734587141.903,0
Lag_Input_Topic,1734587143.903,21
Lag_Input_Topic,1734587144.903,28
Lag_Input_Topic,1734587146.903,7
Lag_Input_Topic,1734587147.903,14
Lag_Input_Topic,1734587148.903,21
Lag_Input_Topic,1734587149.903,28
Lag_Input_Topic,1734587150.903,0
Lag_Input_Topic,1734587152.903,8
Lag_Input_Topic,1734587154.903,21
Lag_Input_Topic,1734587155.903,0
Lag_Input_Topic,1734587156.903,7
Lag_Input_Topic,1734587157.903,15
Lag_Input_Topic,1734587158.903,21
Lag_Input_Topic,1734587159.903,28
Lag_Input_Topic,1734587161.903,14
Lag_Input_Topic,1734587162.903,14
Lag_Input_Topic,1734587163.903,22
Lag_Input_Topic,1734587164.903,28
Lag_Input_Topic,1734587165.903,0
Lag_Input_Topic,1734587166.903,7
Lag_Input_Topic,1734587167.903,14
Lag_Input_Topic,1734587168.903,21
Lag_Input_Topic,1734587169.903,28
Lag_Input_Topic,1734587170.903,0
Lag_Input_Topic,1734587171.903,7
Lag_Input_Topic,1734587172.903,14
Lag_Input_Topic,1734587173.903,21
Lag_Input_Topic,1734587174.903,28
Lag_Input_Topic,1734587175.903,0
Lag_Input_Topic,1734587176.903,7
Lag_Input_Topic,1734587177.903,14
Lag_Input_Topic,1734587178.903,21
Lag_Input_Topic,1734587179.903,28
Lag_Input_Topic,1734587180.903,0
Lag_Input_Topic,1734587181.903,7
Lag_Input_Topic,1734587182.903,14
Lag_Input_Topic,1734587183.903,21
Lag_Input_Topic,1734587184.903,28
Lag_Input_Topic,1734587185.903,0
Lag_Input_Topic,1734587186.903,7
Lag_Input_Topic,1734587187.903,14
Lag_Input_Topic,1734587188.903,21
Lag_Input_Topic,1734587189.903,28
Lag_Input_Topic,1734587191.903,7
Lag_Input_Topic,1734587192.903,14
Lag_Input_Topic,1734587193.903,21
Lag_Input_Topic,1734587194.903,28
Lag_Input_Topic,1734587196.903,35
Lag_Input_Topic,1734587197.903,50
Lag_Input_Topic,1734587198.903,56
Lag_Input_Topic,1734587200.903,70
Lag_Input_Topic,1734587201.903,77
Lag_Input_Topic,1734587202.903,84
Lag_Input_Topic,1734587203.903,91
Lag_Input_Topic,1734587204.903,98
Lag_Input_Topic,1734587205.903,105
Lag_Input_Topic,1734587206.903,112
Lag_Input_Topic,1734587207.903,119
Lag_Input_Topic,1734587208.903,126
Lag_Input_Topic,1734587209.903,133
Lag_Input_Topic,1734587210.903,140
Lag_Input_Topic,1734587211.903,147
Lag_Input_Topic,1734587212.903,154
Lag_Input_Topic,1734587213.903,161
Lag_Input_Topic,1734587214.903,168
Lag_Input_Topic,1734587215.903,175
Lag_Input_Topic,1734587216.903,182
Lag_Input_Topic,1734587218.903,189
Lag_Input_Topic,1734587219.903,203
Lag_Input_Topic,1734587221.903,210
Lag_Input_Topic,1734587222.903,224
Lag_Input_Topic,1734587223.903,231
Lag_Input_Topic,1734587225.903,238
Lag_Input_Topic,1734587226.903,252
Lag_Input_Topic,1734587227.903,259
Lag_Input_Topic,1734587229.903,266
Lag_Input_Topic,1734587230.903,37931
Lag_Input_Topic,1734587232.903,78226
Lag_Input_Topic,1734587234.903,71622
Lag_Input_Topic,1734587235.903,65056
Lag_Input_Topic,1734587236.903,51287
Lag_Input_Topic,1734587237.903,51293
Lag_Input_Topic,1734587238.903,51300
Lag_Input_Topic,1734587240.032,31265
Lag_Input_Topic,1734587241.032,26766
Lag_Input_Topic,1734587242.032,26766
Lag_Input_Topic,1734587244.032,26773
Lag_Input_Topic,1734587245.032,16494
Lag_Input_Topic,1734587246.032,2564
Lag_Input_Topic,1734587247.032,2571
Lag_Input_Topic,1734587248.032,2578
Lag_Input_Topic,1734587249.032,2585
Lag_Input_Topic,1734587250.032,6
Lag_Input_Topic,1734587251.032,6
Lag_Input_Topic,1734587252.032,13
Lag_Input_Topic,1734587253.032,20
Lag_Input_Topic,1734587254.032,27
Lag_Input_Topic,1734587255.032,28
Lag_Input_Topic,1734587256.032,35
Lag_Input_Topic,1734587257.032,7
Lag_Input_Topic,1734587258.032,14
Lag_Input_Topic,1734587259.032,21
Lag_Input_Topic,1734587260.032,28
Lag_Input_Topic,1734587261.032,0
Lag_Input_Topic,1734587262.032,7
