Metric,Time,Value
Lag_Input_Topic,1734691203.681,7827
Lag_Input_Topic,1734691205.681,7
Lag_Input_Topic,1734691206.681,24
Lag_Input_Topic,1734691207.681,28
Lag_Input_Topic,1734691209.681,2
Lag_Input_Topic,1734691211.681,16
Lag_Input_Topic,1734691213.681,0
Lag_Input_Topic,1734691215.681,7
Lag_Input_Topic,1734691217.681,21
Lag_Input_Topic,1734691219.681,7
Lag_Input_Topic,1734691221.681,4
Lag_Input_Topic,1734691223.681,25
Lag_Input_Topic,1734691224.681,0
Lag_Input_Topic,1734691225.681,7
Lag_Input_Topic,1734691226.681,11
Lag_Input_Topic,1734691228.681,18
Lag_Input_Topic,1734691229.681,0
Lag_Input_Topic,1734691230.681,7
Lag_Input_Topic,1734691231.681,14
Lag_Input_Topic,1734691233.681,21
Lag_Input_Topic,1734691235.681,35
Lag_Input_Topic,1734691236.681,49
Lag_Input_Topic,1734691237.681,60
Lag_Input_Topic,1734691238.681,63
Lag_Input_Topic,1734691239.681,70
Lag_Input_Topic,1734691240.681,77
Lag_Input_Topic,1734691241.681,84
Lag_Input_Topic,1734691242.681,92
Lag_Input_Topic,1734691243.681,98
Lag_Input_Topic,1734691244.681,105
Lag_Input_Topic,1734691245.681,112
Lag_Input_Topic,1734691246.681,119
Lag_Input_Topic,1734691247.681,126
Lag_Input_Topic,1734691248.681,133
Lag_Input_Topic,1734691249.681,140
Lag_Input_Topic,1734691250.681,147
Lag_Input_Topic,1734691251.681,154
Lag_Input_Topic,1734691252.681,161
Lag_Input_Topic,1734691253.681,168
Lag_Input_Topic,1734691254.681,175
Lag_Input_Topic,1734691255.681,182
Lag_Input_Topic,1734691256.681,189
Lag_Input_Topic,1734691257.681,196
Lag_Input_Topic,1734691258.681,203
Lag_Input_Topic,1734691259.681,210
Lag_Input_Topic,1734691260.681,217
Lag_Input_Topic,1734691261.681,224
Lag_Input_Topic,1734691262.681,231
Lag_Input_Topic,1734691263.681,238
Lag_Input_Topic,1734691264.681,245
Lag_Input_Topic,1734691265.681,252
Lag_Input_Topic,1734691266.681,259
Lag_Input_Topic,1734691267.681,266
Lag_Input_Topic,1734691268.681,273
Lag_Input_Topic,1734691269.681,281
Lag_Input_Topic,1734691270.681,287
Lag_Input_Topic,1734691271.681,300
Lag_Input_Topic,1734691273.681,301
Lag_Input_Topic,1734691274.681,315
Lag_Input_Topic,1734691275.681,322
Lag_Input_Topic,1734691276.681,329
Lag_Input_Topic,1734691277.681,336
Lag_Input_Topic,1734691278.681,343
Lag_Input_Topic,1734691279.681,350
Lag_Input_Topic,1734691280.681,357
Lag_Input_Topic,1734691281.681,364
Lag_Input_Topic,1734691283.681,28320
Lag_Input_Topic,1734691284.681,71383
Lag_Input_Topic,1734691286.681,126714
Lag_Input_Topic,1734691287.681,110304
Lag_Input_Topic,1734691289.681,103735
Lag_Input_Topic,1734691290.681,100191
Lag_Input_Topic,1734691291.681,100198
Lag_Input_Topic,1734691292.681,85636
Lag_Input_Topic,1734691293.681,74602
Lag_Input_Topic,1734691294.681,74609
Lag_Input_Topic,1734691295.681,74616
Lag_Input_Topic,1734691296.681,71108
Lag_Input_Topic,1734691297.681,62989
Lag_Input_Topic,1734691299.681,48044
Lag_Input_Topic,1734691301.681,42125
Lag_Input_Topic,1734691302.681,42139
Lag_Input_Topic,1734691303.681,30048
Lag_Input_Topic,1734691304.681,22604
Lag_Input_Topic,1734691305.681,18026
Lag_Input_Topic,1734691306.681,18033
Lag_Input_Topic,1734691307.681,18040
Lag_Input_Topic,1734691308.681,18047
Lag_Input_Topic,1734691309.681,9297
Lag_Input_Topic,1734691310.681,7
Lag_Input_Topic,1734691311.681,14
Lag_Input_Topic,1734691312.681,21
Lag_Input_Topic,1734691313.681,28
Lag_Input_Topic,1734691314.681,4
Lag_Input_Topic,1734691315.681,11
Lag_Input_Topic,1734691316.681,18
Lag_Input_Topic,1734691317.681,25
Lag_Input_Topic,1734691318.681,32
Lag_Input_Topic,1734691339.681,131
Lag_Input_Topic,1734691340.681,138
Lag_Input_Topic,1734691351.681,208
Lag_Input_Topic,1734691352.681,208
Lag_Input_Topic,1734691353.681,208
Lag_Input_Topic,1734691353.806,215
Lag_Input_Topic,1734691354.806,222
Lag_Input_Topic,1734691355.806,229
Lag_Input_Topic,1734691356.806,236
Lag_Input_Topic,1734691357.806,243
Lag_Input_Topic,1734691358.806,250
Lag_Input_Topic,1734691359.806,257
Lag_Input_Topic,1734691360.806,271
Lag_Input_Topic,1734691361.806,271
Lag_Input_Topic,1734691362.806,278
Lag_Input_Topic,1734691363.806,285
Lag_Input_Topic,1734691364.806,292
Lag_Input_Topic,1734691365.806,299
Lag_Input_Topic,1734691366.806,306
Lag_Input_Topic,1734691367.806,313
Lag_Input_Topic,1734691368.806,320
Lag_Input_Topic,1734691369.806,327
Lag_Input_Topic,1734691370.806,334
Lag_Input_Topic,1734691371.806,341
Lag_Input_Topic,1734691372.806,348
Lag_Input_Topic,1734691373.806,355
Lag_Input_Topic,1734691374.806,362
Lag_Input_Topic,1734691375.806,369
