Metric,Time,Value
Lag_Input_Topic,1734669540.822,229
Lag_Input_Topic,1734669541.822,236
Lag_Input_Topic,1734669542.822,243
Lag_Input_Topic,1734669543.822,250
Lag_Input_Topic,1734669544.822,257
Lag_Input_Topic,1734669545.822,264
Lag_Input_Topic,1734669546.822,271
Lag_Input_Topic,1734669547.822,278
Lag_Input_Topic,1734669548.822,285
Lag_Input_Topic,1734669549.822,292
Lag_Input_Topic,1734669550.822,299
Lag_Input_Topic,1734669551.822,306
Lag_Input_Topic,1734669552.822,313
Lag_Input_Topic,1734669553.822,323
Lag_Input_Topic,1734669554.822,327
Lag_Input_Topic,1734669555.822,335
Lag_Input_Topic,1734669556.822,335
Lag_Input_Topic,1734669556.866,341
Lag_Input_Topic,1734669557.866,348
Lag_Input_Topic,1734669558.866,355
Lag_Input_Topic,1734669559.866,365
Lag_Input_Topic,1734669560.866,369
Lag_Input_Topic,1734669561.866,376
Lag_Input_Topic,1734669562.866,384
Lag_Input_Topic,1734669565.866,399
Lag_Input_Topic,1734669566.866,412
Lag_Input_Topic,1734669567.866,419
Lag_Input_Topic,1734669568.866,426
Lag_Input_Topic,1734669569.866,433
Lag_Input_Topic,1734669570.866,441
Lag_Input_Topic,1734669571.866,447
Lag_Input_Topic,1734669573.866,455
Lag_Input_Topic,1734669575.866,467
Lag_Input_Topic,1734669576.866,482
Lag_Input_Topic,1734669577.866,287
Lag_Input_Topic,1734669578.866,2638
Lag_Input_Topic,1734669579.866,2514
Lag_Input_Topic,1734669580.866,2521
Lag_Input_Topic,1734669581.866,2514
Lag_Input_Topic,1734669582.866,7
Lag_Input_Topic,1734669583.866,14
Lag_Input_Topic,1734669584.866,21
Lag_Input_Topic,1734669585.866,28
Lag_Input_Topic,1734669586.866,35
Lag_Input_Topic,1734669586.915,35
Lag_Input_Topic,1734669587.915,7
Lag_Input_Topic,1734669588.915,14
Lag_Input_Topic,1734669589.915,21
Lag_Input_Topic,1734669590.915,28
Lag_Input_Topic,1734669591.915,35
Lag_Input_Topic,1734669592.915,7
Lag_Input_Topic,1734669593.915,14
Lag_Input_Topic,1734669594.915,21
Lag_Input_Topic,1734669595.915,28
Lag_Input_Topic,1734669596.915,35
Lag_Input_Topic,1734669597.915,6
Lag_Input_Topic,1734669598.915,13
Lag_Input_Topic,1734669599.915,20
Lag_Input_Topic,1734669600.915,27
Lag_Input_Topic,1734669601.915,34
Lag_Input_Topic,1734669602.915,6
Lag_Input_Topic,1734669603.915,13
Lag_Input_Topic,1734669604.915,20
Lag_Input_Topic,1734669605.915,27
Lag_Input_Topic,1734669606.915,34
Lag_Input_Topic,1734669607.915,6
Lag_Input_Topic,1734669608.915,13
Lag_Input_Topic,1734669609.915,20
Lag_Input_Topic,1734669610.915,27
Lag_Input_Topic,1734669611.915,22
Lag_Input_Topic,1734669612.915,7
Lag_Input_Topic,1734669613.915,14
Lag_Input_Topic,1734669614.915,21
Lag_Input_Topic,1734669615.915,28
Lag_Input_Topic,1734669616.915,0
Lag_Input_Topic,1734669616.959,0
Lag_Input_Topic,1734669617.959,7
Lag_Input_Topic,1734669618.959,14
Lag_Input_Topic,1734669619.959,21
Lag_Input_Topic,1734669620.959,28
Lag_Input_Topic,1734669621.959,0
Lag_Input_Topic,1734669622.959,7
Lag_Input_Topic,1734669623.959,14
Lag_Input_Topic,1734669624.959,21
Lag_Input_Topic,1734669625.959,28
Lag_Input_Topic,1734669626.959,0
Lag_Input_Topic,1734669627.959,7
Lag_Input_Topic,1734669628.959,14
Lag_Input_Topic,1734669629.959,21
Lag_Input_Topic,1734669630.959,28
Lag_Input_Topic,1734669631.959,35
Lag_Input_Topic,1734669632.959,42
Lag_Input_Topic,1734669633.959,49
Lag_Input_Topic,1734669634.959,56
Lag_Input_Topic,1734669635.959,63
Lag_Input_Topic,1734669636.959,70
Lag_Input_Topic,1734669637.959,77
Lag_Input_Topic,1734669638.959,84
Lag_Input_Topic,1734669639.959,91
Lag_Input_Topic,1734669640.959,98
Lag_Input_Topic,1734669641.959,105
Lag_Input_Topic,1734669642.959,112
Lag_Input_Topic,1734669643.959,119
Lag_Input_Topic,1734669644.959,126
Lag_Input_Topic,1734669645.959,133
Lag_Input_Topic,1734669646.959,140
Lag_Input_Topic,1734669647.045,140
Lag_Input_Topic,1734669648.045,147
Lag_Input_Topic,1734669649.045,154
Lag_Input_Topic,1734669650.045,161
Lag_Input_Topic,1734669651.045,168
Lag_Input_Topic,1734669652.045,175
Lag_Input_Topic,1734669653.045,182
Lag_Input_Topic,1734669654.045,189
Lag_Input_Topic,1734669655.045,196
Lag_Input_Topic,1734669656.045,203
Lag_Input_Topic,1734669657.045,210
Lag_Input_Topic,1734669658.045,217
Lag_Input_Topic,1734669659.045,224
Lag_Input_Topic,1734669660.045,231
Lag_Input_Topic,1734669661.045,238
Lag_Input_Topic,1734669662.045,245
Lag_Input_Topic,1734669663.045,252
Lag_Input_Topic,1734669664.045,259
Lag_Input_Topic,1734669665.045,266
Lag_Input_Topic,1734669666.045,273
Lag_Input_Topic,1734669667.045,280
Lag_Input_Topic,1734669668.045,287
Lag_Input_Topic,1734669669.045,294
Lag_Input_Topic,1734669670.045,301
Lag_Input_Topic,1734669671.045,308
Lag_Input_Topic,1734669672.045,315
Lag_Input_Topic,1734669673.045,322
Lag_Input_Topic,1734669674.045,329
Lag_Input_Topic,1734669675.045,336
Lag_Input_Topic,1734669676.045,343
Lag_Input_Topic,1734669677.045,350
Lag_Input_Topic,1734669677.086,350
Lag_Input_Topic,1734669678.086,357
Lag_Input_Topic,1734669679.086,364
Lag_Input_Topic,1734669680.086,371
Lag_Input_Topic,1734669681.086,378
Lag_Input_Topic,1734669682.086,385
Lag_Input_Topic,1734669683.086,392
Lag_Input_Topic,1734669684.086,399
Lag_Input_Topic,1734669685.086,406
Lag_Input_Topic,1734669686.086,413
Lag_Input_Topic,1734669687.086,420
Lag_Input_Topic,1734669688.086,429
Lag_Input_Topic,1734669689.086,434
Lag_Input_Topic,1734669690.086,443
Lag_Input_Topic,1734669691.086,448
Lag_Input_Topic,1734669692.086,455
Lag_Input_Topic,1734669693.086,462
Lag_Input_Topic,1734669694.086,469
Lag_Input_Topic,1734669695.086,476
Lag_Input_Topic,1734669696.086,483
Lag_Input_Topic,1734669697.086,490
Lag_Input_Topic,1734669698.086,497
Lag_Input_Topic,1734669699.086,504
Lag_Input_Topic,1734669700.086,511
Lag_Input_Topic,1734669701.086,518
Lag_Input_Topic,1734669702.086,525
Lag_Input_Topic,1734669703.086,532
Lag_Input_Topic,1734669704.086,539
Lag_Input_Topic,1734669705.086,550
Lag_Input_Topic,1734669706.086,553
Lag_Input_Topic,1734669707.086,560
Lag_Input_Topic,1734669707.134,560
Lag_Input_Topic,1734669709.134,574
Lag_Input_Topic,1734669711.134,581
Lag_Input_Topic,1734669712.134,595
Lag_Input_Topic,1734669713.134,602
Lag_Input_Topic,1734669714.134,609
Lag_Input_Topic,1734669715.134,301
Lag_Input_Topic,1734669716.134,170
Lag_Input_Topic,1734669717.134,1810
Lag_Input_Topic,1734669718.134,1817
Lag_Input_Topic,1734669719.134,1824
Lag_Input_Topic,1734669720.134,1831
Lag_Input_Topic,1734669721.134,4
Lag_Input_Topic,1734669722.134,11
Lag_Input_Topic,1734669723.134,18
Lag_Input_Topic,1734669724.134,25
Lag_Input_Topic,1734669725.134,32
Lag_Input_Topic,1734669726.134,33
Lag_Input_Topic,1734669727.134,7
Lag_Input_Topic,1734669728.134,14
Lag_Input_Topic,1734669729.134,21
Lag_Input_Topic,1734669730.134,28
Lag_Input_Topic,1734669731.134,35
Lag_Input_Topic,1734669732.134,7
Lag_Input_Topic,1734669733.134,14
Lag_Input_Topic,1734669734.134,21
Lag_Input_Topic,1734669735.134,28
Lag_Input_Topic,1734669736.134,0
Lag_Input_Topic,1734669737.134,7
Lag_Input_Topic,1734669737.182,7
