Metric,Time,Value
Lag_Input_Topic,1734660446.81,28
Lag_Input_Topic,1734660447.81,35
Lag_Input_Topic,1734660448.81,4
Lag_Input_Topic,1734660449.81,11
Lag_Input_Topic,1734660450.81,18
Lag_Input_Topic,1734660451.81,25
Lag_Input_Topic,1734660452.81,32
Lag_Input_Topic,1734660453.81,4
Lag_Input_Topic,1734660454.81,11
Lag_Input_Topic,1734660455.81,18
Lag_Input_Topic,1734660456.81,25
Lag_Input_Topic,1734660457.81,32
Lag_Input_Topic,1734660457.858,32
Lag_Input_Topic,1734660458.858,4
Lag_Input_Topic,1734660459.858,11
Lag_Input_Topic,1734660460.858,18
Lag_Input_Topic,1734660461.858,25
Lag_Input_Topic,1734660462.858,32
Lag_Input_Topic,1734660463.858,7
Lag_Input_Topic,1734660464.858,14
Lag_Input_Topic,1734660465.858,21
Lag_Input_Topic,1734660466.858,0
Lag_Input_Topic,1734660467.858,7
Lag_Input_Topic,1734660468.858,14
Lag_Input_Topic,1734660469.858,21
Lag_Input_Topic,1734660470.858,28
Lag_Input_Topic,1734660471.858,0
Lag_Input_Topic,1734660472.858,7
Lag_Input_Topic,1734660473.858,14
Lag_Input_Topic,1734660474.858,21
Lag_Input_Topic,1734660475.858,28
Lag_Input_Topic,1734660476.858,0
Lag_Input_Topic,1734660477.858,7
Lag_Input_Topic,1734660478.858,14
Lag_Input_Topic,1734660479.858,21
Lag_Input_Topic,1734660480.858,28
Lag_Input_Topic,1734660481.858,0
Lag_Input_Topic,1734660482.858,7
Lag_Input_Topic,1734660483.858,14
Lag_Input_Topic,1734660484.858,21
Lag_Input_Topic,1734660485.858,28
Lag_Input_Topic,1734660486.858,0
Lag_Input_Topic,1734660487.858,7
Lag_Input_Topic,1734660487.906,7
Lag_Input_Topic,1734660488.906,14
Lag_Input_Topic,1734660489.906,21
Lag_Input_Topic,1734660490.906,28
Lag_Input_Topic,1734660491.906,21
Lag_Input_Topic,1734660492.906,28
Lag_Input_Topic,1734660493.906,7
Lag_Input_Topic,1734660494.906,14
Lag_Input_Topic,1734660495.906,21
Lag_Input_Topic,1734660496.906,28
Lag_Input_Topic,1734660497.906,35
Lag_Input_Topic,1734660498.906,7
Lag_Input_Topic,1734660499.906,14
Lag_Input_Topic,1734660500.906,21
Lag_Input_Topic,1734660501.906,28
Lag_Input_Topic,1734660502.906,35
Lag_Input_Topic,1734660503.906,7
Lag_Input_Topic,1734660504.906,14
Lag_Input_Topic,1734660505.906,21
Lag_Input_Topic,1734660506.906,28
Lag_Input_Topic,1734660507.906,35
Lag_Input_Topic,1734660508.906,7
Lag_Input_Topic,1734660509.906,14
Lag_Input_Topic,1734660510.906,21
Lag_Input_Topic,1734660511.906,28
Lag_Input_Topic,1734660512.906,35
Lag_Input_Topic,1734660513.906,42
Lag_Input_Topic,1734660514.906,49
Lag_Input_Topic,1734660515.906,56
Lag_Input_Topic,1734660516.906,63
Lag_Input_Topic,1734660517.906,70
Lag_Input_Topic,1734660517.951,70
Lag_Input_Topic,1734660518.951,77
Lag_Input_Topic,1734660519.951,84
Lag_Input_Topic,1734660520.951,91
Lag_Input_Topic,1734660521.951,98
Lag_Input_Topic,1734660522.951,105
Lag_Input_Topic,1734660523.951,112
Lag_Input_Topic,1734660524.951,119
Lag_Input_Topic,1734660525.951,126
Lag_Input_Topic,1734660526.951,133
Lag_Input_Topic,1734660527.951,140
Lag_Input_Topic,1734660528.951,147
Lag_Input_Topic,1734660529.951,154
Lag_Input_Topic,1734660530.951,161
Lag_Input_Topic,1734660531.951,168
Lag_Input_Topic,1734660532.951,175
Lag_Input_Topic,1734660533.951,182
Lag_Input_Topic,1734660534.951,189
Lag_Input_Topic,1734660535.951,196
Lag_Input_Topic,1734660536.951,203
Lag_Input_Topic,1734660537.951,210
Lag_Input_Topic,1734660538.951,217
Lag_Input_Topic,1734660539.951,224
Lag_Input_Topic,1734660540.951,231
Lag_Input_Topic,1734660541.951,238
Lag_Input_Topic,1734660542.951,245
