Metric,Time,Value
Lag_Input_Topic,1734580427.962,8
Lag_Input_Topic,1734580428.962,15
Lag_Input_Topic,1734580429.962,22
Lag_Input_Topic,1734580430.962,14
Lag_Input_Topic,1734580431.962,7
Lag_Input_Topic,1734580432.962,14
Lag_Input_Topic,1734580433.962,21
Lag_Input_Topic,1734580434.962,28
Lag_Input_Topic,1734580435.962,0
Lag_Input_Topic,1734580436.962,7
Lag_Input_Topic,1734580437.962,14
Lag_Input_Topic,1734580438.962,21
Lag_Input_Topic,1734580439.962,28
Lag_Input_Topic,1734580440.962,0
Lag_Input_Topic,1734580441.962,7
Lag_Input_Topic,1734580442.962,14
Lag_Input_Topic,1734580443.962,21
Lag_Input_Topic,1734580444.962,28
Lag_Input_Topic,1734580445.962,0
Lag_Input_Topic,1734580446.962,7
Lag_Input_Topic,1734580447.962,14
Lag_Input_Topic,1734580448.962,21
Lag_Input_Topic,1734580449.962,28
Lag_Input_Topic,1734580450.962,0
Lag_Input_Topic,1734580451.962,7
Lag_Input_Topic,1734580452.962,14
Lag_Input_Topic,1734580453.01,14
Lag_Input_Topic,1734580454.01,21
Lag_Input_Topic,1734580455.01,28
Lag_Input_Topic,1734580456.01,0
Lag_Input_Topic,1734580457.01,7
Lag_Input_Topic,1734580458.01,14
Lag_Input_Topic,1734580459.01,21
Lag_Input_Topic,1734580460.01,28
Lag_Input_Topic,1734580461.01,0
Lag_Input_Topic,1734580462.01,7
Lag_Input_Topic,1734580463.01,14
Lag_Input_Topic,1734580464.01,21
Lag_Input_Topic,1734580465.01,28
Lag_Input_Topic,1734580466.01,0
Lag_Input_Topic,1734580467.01,7
Lag_Input_Topic,1734580468.01,14
Lag_Input_Topic,1734580469.01,21
Lag_Input_Topic,1734580470.01,28
Lag_Input_Topic,1734580472.01,7
Lag_Input_Topic,1734580473.01,15
Lag_Input_Topic,1734580474.01,22
Lag_Input_Topic,1734580475.01,29
Lag_Input_Topic,1734580476.01,36
Lag_Input_Topic,1734580477.01,43
Lag_Input_Topic,1734580478.01,50
Lag_Input_Topic,1734580479.01,57
Lag_Input_Topic,1734580480.01,64
Lag_Input_Topic,1734580481.01,71
Lag_Input_Topic,1734580482.01,78
Lag_Input_Topic,1734580483.01,85
Lag_Input_Topic,1734580483.082,85
Lag_Input_Topic,1734580484.082,92
Lag_Input_Topic,1734580485.082,99
Lag_Input_Topic,1734580486.082,106
Lag_Input_Topic,1734580487.082,113
Lag_Input_Topic,1734580488.082,120
Lag_Input_Topic,1734580489.082,127
Lag_Input_Topic,1734580490.082,134
Lag_Input_Topic,1734580491.082,141
Lag_Input_Topic,1734580492.082,149
Lag_Input_Topic,1734580493.082,156
Lag_Input_Topic,1734580494.082,164
Lag_Input_Topic,1734580495.082,169
Lag_Input_Topic,1734580496.082,176
Lag_Input_Topic,1734580497.082,183
Lag_Input_Topic,1734580498.082,190
Lag_Input_Topic,1734580499.082,201
Lag_Input_Topic,1734580500.082,204
Lag_Input_Topic,1734580501.082,211
Lag_Input_Topic,1734580502.082,218
Lag_Input_Topic,1734580503.082,225
Lag_Input_Topic,1734580504.082,232
Lag_Input_Topic,1734580505.082,242
Lag_Input_Topic,1734580506.082,246
Lag_Input_Topic,1734580507.082,254
Lag_Input_Topic,1734580508.082,260
Lag_Input_Topic,1734580509.082,270
Lag_Input_Topic,1734580510.082,277
Lag_Input_Topic,1734580511.082,284
Lag_Input_Topic,1734580512.082,288
Lag_Input_Topic,1734580513.082,288
Lag_Input_Topic,1734580513.126,301
Lag_Input_Topic,1734580514.126,302
Lag_Input_Topic,1734580516.126,313
Lag_Input_Topic,1734580517.126,329
Lag_Input_Topic,1734580518.126,336
Lag_Input_Topic,1734580520.126,3581
Lag_Input_Topic,1734580522.126,23112
Lag_Input_Topic,1734580523.126,25933
Lag_Input_Topic,1734580524.126,25940
Lag_Input_Topic,1734580525.126,23943
Lag_Input_Topic,1734580526.126,14162
Lag_Input_Topic,1734580527.126,14172
Lag_Input_Topic,1734580528.126,9176
Lag_Input_Topic,1734580529.126,9183
Lag_Input_Topic,1734580530.126,7037
Lag_Input_Topic,1734580531.126,3776
Lag_Input_Topic,1734580532.126,3783
Lag_Input_Topic,1734580533.126,21
Lag_Input_Topic,1734580534.126,28
Lag_Input_Topic,1734580535.126,0
Lag_Input_Topic,1734580536.126,7
Lag_Input_Topic,1734580537.126,14
Lag_Input_Topic,1734580538.126,21
Lag_Input_Topic,1734580539.126,28
Lag_Input_Topic,1734580540.126,0
Lag_Input_Topic,1734580541.126,7
Lag_Input_Topic,1734580542.126,14
Lag_Input_Topic,1734580543.126,21
Lag_Input_Topic,1734580543.192,21
Lag_Input_Topic,1734580544.192,28
Lag_Input_Topic,1734580545.192,0
Lag_Input_Topic,1734580546.192,7
Lag_Input_Topic,1734580547.192,14
Lag_Input_Topic,1734580548.192,21
Lag_Input_Topic,1734580549.192,28
Lag_Input_Topic,1734580550.192,8
Lag_Input_Topic,1734580551.192,14
Lag_Input_Topic,1734580552.192,22
Lag_Input_Topic,1734580553.192,29
Lag_Input_Topic,1734580554.192,1
Lag_Input_Topic,1734580555.192,8
Lag_Input_Topic,1734580556.192,14
Lag_Input_Topic,1734580557.192,22
Lag_Input_Topic,1734580558.192,28
Lag_Input_Topic,1734580559.192,0
Lag_Input_Topic,1734580560.192,8
Lag_Input_Topic,1734580561.192,15
Lag_Input_Topic,1734580562.192,22
Lag_Input_Topic,1734580563.192,29
Lag_Input_Topic,1734580564.192,1
Lag_Input_Topic,1734580565.192,7
Lag_Input_Topic,1734580566.192,15
Lag_Input_Topic,1734580567.192,22
Lag_Input_Topic,1734580568.192,28
Lag_Input_Topic,1734580569.192,0
Lag_Input_Topic,1734580570.192,8
Lag_Input_Topic,1734580571.192,7
Lag_Input_Topic,1734580572.192,14
Lag_Input_Topic,1734580573.192,22
Lag_Input_Topic,1734580573.234,21
Lag_Input_Topic,1734580574.234,29
Lag_Input_Topic,1734580575.234,0
Lag_Input_Topic,1734580576.234,7
Lag_Input_Topic,1734580577.234,14
Lag_Input_Topic,1734580578.234,22
Lag_Input_Topic,1734580579.234,29
Lag_Input_Topic,1734580580.234,0
Lag_Input_Topic,1734580581.234,7
Lag_Input_Topic,1734580582.234,14
Lag_Input_Topic,1734580583.234,22
Lag_Input_Topic,1734580584.234,28
Lag_Input_Topic,1734580585.234,0
Lag_Input_Topic,1734580586.234,7
Lag_Input_Topic,1734580587.234,15
Lag_Input_Topic,1734580588.234,21
Lag_Input_Topic,1734580589.234,29
Lag_Input_Topic,1734580590.234,1
Lag_Input_Topic,1734580591.234,8
Lag_Input_Topic,1734580592.234,14
Lag_Input_Topic,1734580593.234,21
Lag_Input_Topic,1734580594.234,29
Lag_Input_Topic,1734580595.234,35
Lag_Input_Topic,1734580596.234,42
Lag_Input_Topic,1734580597.234,49
Lag_Input_Topic,1734580598.234,56
Lag_Input_Topic,1734580599.234,63
Lag_Input_Topic,1734580600.234,70
Lag_Input_Topic,1734580601.234,77
Lag_Input_Topic,1734580602.234,84
Lag_Input_Topic,1734580603.234,91
Lag_Input_Topic,1734580603.278,91
Lag_Input_Topic,1734580604.278,98
Lag_Input_Topic,1734580605.278,105
Lag_Input_Topic,1734580606.278,112
Lag_Input_Topic,1734580607.278,119
Lag_Input_Topic,1734580608.278,126
Lag_Input_Topic,1734580609.278,133
Lag_Input_Topic,1734580610.278,140
Lag_Input_Topic,1734580611.278,147
Lag_Input_Topic,1734580612.278,154
Lag_Input_Topic,1734580613.278,161
Lag_Input_Topic,1734580614.278,168
Lag_Input_Topic,1734580615.278,175
Lag_Input_Topic,1734580616.278,182
Lag_Input_Topic,1734580617.278,189
Lag_Input_Topic,1734580618.278,196
Lag_Input_Topic,1734580619.278,203
Lag_Input_Topic,1734580620.278,210
Lag_Input_Topic,1734580621.278,217
Lag_Input_Topic,1734580622.278,225
Lag_Input_Topic,1734580623.278,231
Lag_Input_Topic,1734580624.278,238
Lag_Input_Topic,1734580625.278,245
Lag_Input_Topic,1734580626.278,252
Lag_Input_Topic,1734580627.278,259
Lag_Input_Topic,1734580628.278,267
Lag_Input_Topic,1734580629.278,273
Lag_Input_Topic,1734580630.278,280
Lag_Input_Topic,1734580631.278,287
Lag_Input_Topic,1734580632.278,294
Lag_Input_Topic,1734580633.278,294
Lag_Input_Topic,1734580633.322,301
Lag_Input_Topic,1734580634.322,309
Lag_Input_Topic,1734580635.322,316
Lag_Input_Topic,1734580636.322,322
Lag_Input_Topic,1734580637.322,330
Lag_Input_Topic,1734580638.322,336
Lag_Input_Topic,1734580639.322,345
Lag_Input_Topic,1734580640.322,351
Lag_Input_Topic,1734580641.322,358
Lag_Input_Topic,1734580642.322,365
Lag_Input_Topic,1734580643.322,372
Lag_Input_Topic,1734580644.322,379
Lag_Input_Topic,1734580645.322,386
Lag_Input_Topic,1734580646.322,393
Lag_Input_Topic,1734580647.322,400
Lag_Input_Topic,1734580649.322,407
Lag_Input_Topic,1734580651.322,2812
Lag_Input_Topic,1734580652.322,8249
Lag_Input_Topic,1734580653.322,20405
Lag_Input_Topic,1734580654.322,20411
Lag_Input_Topic,1734580655.322,30897
Lag_Input_Topic,1734580656.322,27260
Lag_Input_Topic,1734580657.322,20625
Lag_Input_Topic,1734580658.322,4899
Lag_Input_Topic,1734580659.322,4906
Lag_Input_Topic,1734580660.322,4913
Lag_Input_Topic,1734580661.322,4920
Lag_Input_Topic,1734580662.322,4599
Lag_Input_Topic,1734580663.322,691
Lag_Input_Topic,1734580663.373,691
Lag_Input_Topic,1734580664.373,13
Lag_Input_Topic,1734580665.373,20
Lag_Input_Topic,1734580666.373,27
Lag_Input_Topic,1734580667.373,34
Lag_Input_Topic,1734580668.373,6
Lag_Input_Topic,1734580669.373,13
Lag_Input_Topic,1734580670.373,20
Lag_Input_Topic,1734580671.373,27
Lag_Input_Topic,1734580672.373,34
Lag_Input_Topic,1734580673.373,6
Lag_Input_Topic,1734580674.373,13
Lag_Input_Topic,1734580675.373,20
Lag_Input_Topic,1734580676.373,27
Lag_Input_Topic,1734580677.373,34
Lag_Input_Topic,1734580678.373,0
Lag_Input_Topic,1734580679.373,7
Lag_Input_Topic,1734580680.373,14
Lag_Input_Topic,1734580681.373,21
Lag_Input_Topic,1734580682.373,28
Lag_Input_Topic,1734580683.373,0
Lag_Input_Topic,1734580684.373,7
Lag_Input_Topic,1734580685.373,14
Lag_Input_Topic,1734580686.373,21
Lag_Input_Topic,1734580687.373,28
Lag_Input_Topic,1734580688.373,0
Lag_Input_Topic,1734580689.373,7
Lag_Input_Topic,1734580690.373,14
Lag_Input_Topic,1734580691.373,21
Lag_Input_Topic,1734580692.373,28
Lag_Input_Topic,1734580693.373,0
Lag_Input_Topic,1734580693.418,0
Lag_Input_Topic,1734580694.418,7
Lag_Input_Topic,1734580695.418,14
Lag_Input_Topic,1734580696.418,14
Lag_Input_Topic,1734580697.418,21
Lag_Input_Topic,1734580698.418,0
Lag_Input_Topic,1734580699.418,7
Lag_Input_Topic,1734580700.418,14
Lag_Input_Topic,1734580701.418,21
Lag_Input_Topic,1734580702.418,28
Lag_Input_Topic,1734580703.418,0
Lag_Input_Topic,1734580704.418,7
Lag_Input_Topic,1734580705.418,14
Lag_Input_Topic,1734580706.418,21
Lag_Input_Topic,1734580707.418,28
Lag_Input_Topic,1734580708.418,0
Lag_Input_Topic,1734580709.418,7
Lag_Input_Topic,1734580711.418,22
Lag_Input_Topic,1734580712.418,28
Lag_Input_Topic,1734580713.418,35
Lag_Input_Topic,1734580714.418,42
Lag_Input_Topic,1734580715.418,49
Lag_Input_Topic,1734580716.418,56
Lag_Input_Topic,1734580717.418,63
Lag_Input_Topic,1734580718.418,70
Lag_Input_Topic,1734580719.418,77
Lag_Input_Topic,1734580720.418,84
Lag_Input_Topic,1734580721.418,91
Lag_Input_Topic,1734580722.418,98
Lag_Input_Topic,1734580723.418,105
Lag_Input_Topic,1734580723.462,105
