Metric,Time,Value
Lag_Input_Topic,1734618245.023,242762
Lag_Input_Topic,1734618248.023,232783
Lag_Input_Topic,1734618249.023,229804
Lag_Input_Topic,1734618252.023,218135
Lag_Input_Topic,1734618254.023,207280
Lag_Input_Topic,1734618257.023,194481
Lag_Input_Topic,1734618258.023,191862
Lag_Input_Topic,1734618259.023,187871
Lag_Input_Topic,1734618260.023,187878
Lag_Input_Topic,1734618261.023,169044
Lag_Input_Topic,1734618263.023,169051
Lag_Input_Topic,1734618264.023,160065
Lag_Input_Topic,1734618266.023,147447
Lag_Input_Topic,1734618267.023,144345
Lag_Input_Topic,1734618269.023,137252
Lag_Input_Topic,1734618271.023,125823
Lag_Input_Topic,1734618273.023,125838
Lag_Input_Topic,1734618274.023,125849
Lag_Input_Topic,1734618275.023,125857
Lag_Input_Topic,1734618277.023,125868
Lag_Input_Topic,1734618278.023,125877
Lag_Input_Topic,1734618279.023,125882
Lag_Input_Topic,1734618280.023,125893
Lag_Input_Topic,1734618281.023,125896
Lag_Input_Topic,1734618282.023,125905
Lag_Input_Topic,1734618283.023,125913
Lag_Input_Topic,1734618284.023,125917
Lag_Input_Topic,1734618285.023,125925
Lag_Input_Topic,1734618286.023,125935
Lag_Input_Topic,1734618287.023,125938
Lag_Input_Topic,1734618288.023,125946
Lag_Input_Topic,1734618289.023,125952
Lag_Input_Topic,1734618290.023,125959
Lag_Input_Topic,1734618291.023,125969
Lag_Input_Topic,1734618292.023,125973
Lag_Input_Topic,1734618293.023,125980
Lag_Input_Topic,1734618294.023,125987
Lag_Input_Topic,1734618295.023,125994
Lag_Input_Topic,1734618296.023,126006
Lag_Input_Topic,1734618297.023,126008
Lag_Input_Topic,1734618298.023,126015
Lag_Input_Topic,1734618300.023,126023
Lag_Input_Topic,1734618301.023,126037
Lag_Input_Topic,1734618302.023,126048
Lag_Input_Topic,1734618303.023,126050
Lag_Input_Topic,1734618304.023,126057
Lag_Input_Topic,1734618306.023,126069
Lag_Input_Topic,1734618307.023,126078
Lag_Input_Topic,1734618308.023,126085
Lag_Input_Topic,1734618309.023,144049
Lag_Input_Topic,1734618310.023,159502
Lag_Input_Topic,1734618311.023,174954
Lag_Input_Topic,1734618312.023,231208
Lag_Input_Topic,1734618313.023,251356
Lag_Input_Topic,1734618314.023,267363
Lag_Input_Topic,1734618315.023,263790
Lag_Input_Topic,1734618316.023,236768
Lag_Input_Topic,1734618317.023,236775
Lag_Input_Topic,1734618318.023,236781
Lag_Input_Topic,1734618319.023,236789
Lag_Input_Topic,1734618320.023,236795
Lag_Input_Topic,1734618321.023,198509
Lag_Input_Topic,1734618322.023,184812
Lag_Input_Topic,1734618323.023,184820
Lag_Input_Topic,1734618324.023,184826
Lag_Input_Topic,1734618325.023,184833
Lag_Input_Topic,1734618326.023,173071
Lag_Input_Topic,1734618327.023,141897
Lag_Input_Topic,1734618328.023,141899
Lag_Input_Topic,1734618329.023,141904
Lag_Input_Topic,1734618330.023,141911
Lag_Input_Topic,1734618331.023,141919
Lag_Input_Topic,1734618332.023,113114
Lag_Input_Topic,1734618333.023,99957
Lag_Input_Topic,1734618334.023,99965
Lag_Input_Topic,1734618335.023,99971
Lag_Input_Topic,1734618336.023,99978
Lag_Input_Topic,1734618337.023,72791
Lag_Input_Topic,1734618338.023,40521
Lag_Input_Topic,1734618339.023,40528
Lag_Input_Topic,1734618341.023,40537
Lag_Input_Topic,1734618342.023,19437
Lag_Input_Topic,1734618343.023,7201
Lag_Input_Topic,1734618344.023,7205
Lag_Input_Topic,1734618345.023,7214
Lag_Input_Topic,1734618346.023,7219
Lag_Input_Topic,1734618347.023,7226
Lag_Input_Topic,1734618348.023,5541
Lag_Input_Topic,1734618349.023,12
Lag_Input_Topic,1734618350.023,19
Lag_Input_Topic,1734618351.023,26
Lag_Input_Topic,1734618352.023,33
Lag_Input_Topic,1734618353.023,6
Lag_Input_Topic,1734618354.023,13
Lag_Input_Topic,1734618355.023,20
Lag_Input_Topic,1734618356.023,27
Lag_Input_Topic,1734618357.023,34
Lag_Input_Topic,1734618358.023,6
Lag_Input_Topic,1734618359.023,13
Lag_Input_Topic,1734618360.023,20
Lag_Input_Topic,1734618361.023,27
Lag_Input_Topic,1734618362.023,1
Lag_Input_Topic,1734618363.023,6
Lag_Input_Topic,1734618364.023,13
Lag_Input_Topic,1734618365.023,20
Lag_Input_Topic,1734618366.023,27
Lag_Input_Topic,1734618367.023,29
Lag_Input_Topic,1734618368.023,7
Lag_Input_Topic,1734618369.023,14
Lag_Input_Topic,1734618370.023,21
Lag_Input_Topic,1734618371.023,28
Lag_Input_Topic,1734618372.023,5
Lag_Input_Topic,1734618373.023,5
Lag_Input_Topic,1734618374.023,12
Lag_Input_Topic,1734618375.023,19
Lag_Input_Topic,1734618376.023,26
Lag_Input_Topic,1734618377.023,28
Lag_Input_Topic,1734618378.023,0
Lag_Input_Topic,1734618379.023,7
Lag_Input_Topic,1734618380.023,14
Lag_Input_Topic,1734618381.023,21
Lag_Input_Topic,1734618382.023,28
Lag_Input_Topic,1734618383.023,0
Lag_Input_Topic,1734618384.023,7
Lag_Input_Topic,1734618385.023,14
Lag_Input_Topic,1734618386.023,21
Lag_Input_Topic,1734618387.023,28
Lag_Input_Topic,1734618388.023,14
Lag_Input_Topic,1734618389.023,5
Lag_Input_Topic,1734618390.023,12
Lag_Input_Topic,1734618391.023,21
Lag_Input_Topic,1734618392.023,26
Lag_Input_Topic,1734618393.023,33
Lag_Input_Topic,1734618394.023,40
Lag_Input_Topic,1734618395.023,47
Lag_Input_Topic,1734618395.15,47
Lag_Input_Topic,1734618396.15,54
Lag_Input_Topic,1734618397.15,61
Lag_Input_Topic,1734618398.15,68
Lag_Input_Topic,1734618399.15,75
Lag_Input_Topic,1734618400.15,82
Lag_Input_Topic,1734618401.15,89
Lag_Input_Topic,1734618402.15,96
Lag_Input_Topic,1734618403.15,103
Lag_Input_Topic,1734618404.15,110
Lag_Input_Topic,1734618405.15,117
Lag_Input_Topic,1734618406.15,124
Lag_Input_Topic,1734618407.15,131
Lag_Input_Topic,1734618408.15,138
Lag_Input_Topic,1734618409.15,145
Lag_Input_Topic,1734618410.15,152
Lag_Input_Topic,1734618412.15,161
Lag_Input_Topic,1734618413.15,173
Lag_Input_Topic,1734618414.15,181
Lag_Input_Topic,1734618415.15,187
Lag_Input_Topic,1734618416.15,194
Lag_Input_Topic,1734618417.15,201
Lag_Input_Topic,1734618418.15,208
Lag_Input_Topic,1734618419.15,215
Lag_Input_Topic,1734618420.15,222
Lag_Input_Topic,1734618421.15,231
Lag_Input_Topic,1734618422.15,237
Lag_Input_Topic,1734618423.15,243
Lag_Input_Topic,1734618424.15,250
Lag_Input_Topic,1734618425.15,257
Lag_Input_Topic,1734618425.194,257
Lag_Input_Topic,1734618426.194,264
Lag_Input_Topic,1734618427.194,274
Lag_Input_Topic,1734618428.194,278
Lag_Input_Topic,1734618429.194,285
Lag_Input_Topic,1734618431.194,292
Lag_Input_Topic,1734618433.194,306
Lag_Input_Topic,1734618434.194,320
Lag_Input_Topic,1734618435.194,327
Lag_Input_Topic,1734618436.194,336
Lag_Input_Topic,1734618437.194,341
Lag_Input_Topic,1734618439.194,27143
Lag_Input_Topic,1734618441.194,69174
Lag_Input_Topic,1734618442.194,87074
Lag_Input_Topic,1734618443.194,138362
Lag_Input_Topic,1734618444.194,174027
Lag_Input_Topic,1734618445.194,217324
Lag_Input_Topic,1734618446.194,213831
Lag_Input_Topic,1734618447.194,249810
Lag_Input_Topic,1734618448.194,241817
Lag_Input_Topic,1734618449.194,233092
Lag_Input_Topic,1734618450.194,227998
Lag_Input_Topic,1734618451.194,221898
Lag_Input_Topic,1734618452.194,209097
Lag_Input_Topic,1734618453.194,209104
Lag_Input_Topic,1734618454.194,195111
Lag_Input_Topic,1734618455.194,181237
Lag_Input_Topic,1734618455.266,181237
Lag_Input_Topic,1734618456.266,173532
Lag_Input_Topic,1734618457.266,160687
Lag_Input_Topic,1734618458.266,151503
Lag_Input_Topic,1734618459.266,137510
Lag_Input_Topic,1734618460.266,122687
Lag_Input_Topic,1734618461.266,121605
Lag_Input_Topic,1734618462.266,119344
Lag_Input_Topic,1734618463.266,105639
Lag_Input_Topic,1734618464.266,98302
Lag_Input_Topic,1734618465.266,84936
Lag_Input_Topic,1734618466.266,78779
Lag_Input_Topic,1734618467.266,78786
Lag_Input_Topic,1734618468.266,70606
Lag_Input_Topic,1734618469.266,48475
Lag_Input_Topic,1734618470.266,37710
Lag_Input_Topic,1734618471.266,26432
Lag_Input_Topic,1734618472.266,26439
Lag_Input_Topic,1734618473.266,26446
Lag_Input_Topic,1734618474.266,16951
Lag_Input_Topic,1734618475.266,2177
Lag_Input_Topic,1734618476.266,20
Lag_Input_Topic,1734618477.266,27
Lag_Input_Topic,1734618478.266,34
Lag_Input_Topic,1734618479.266,6
Lag_Input_Topic,1734618480.266,13
Lag_Input_Topic,1734618481.266,20
Lag_Input_Topic,1734618482.266,27
Lag_Input_Topic,1734618483.266,34
Lag_Input_Topic,1734618484.266,6
Lag_Input_Topic,1734618485.266,13
Lag_Input_Topic,1734618485.31,13
Lag_Input_Topic,1734618486.31,20
Lag_Input_Topic,1734618487.31,27
Lag_Input_Topic,1734618488.31,34
Lag_Input_Topic,1734618489.31,6
Lag_Input_Topic,1734618490.31,13
Lag_Input_Topic,1734618491.31,20
Lag_Input_Topic,1734618492.31,27
Lag_Input_Topic,1734618493.31,34
Lag_Input_Topic,1734618494.31,6
Lag_Input_Topic,1734618495.31,13
Lag_Input_Topic,1734618496.31,20
Lag_Input_Topic,1734618497.31,27
Lag_Input_Topic,1734618498.31,34
Lag_Input_Topic,1734618499.31,6
Lag_Input_Topic,1734618500.31,13
Lag_Input_Topic,1734618501.31,20
Lag_Input_Topic,1734618502.31,27
Lag_Input_Topic,1734618503.31,34
Lag_Input_Topic,1734618504.31,7
Lag_Input_Topic,1734618505.31,14
Lag_Input_Topic,1734618506.31,21
Lag_Input_Topic,1734618507.31,28
Lag_Input_Topic,1734618508.31,7
Lag_Input_Topic,1734618509.31,14
Lag_Input_Topic,1734618510.31,21
Lag_Input_Topic,1734618511.31,28
