Metric,Time,Value
Lag_Input_Topic,1734633848.681,329769
Lag_Input_Topic,1734633850.681,316596
Lag_Input_Topic,1734633852.681,314002
Lag_Input_Topic,1734633854.681,297016
Lag_Input_Topic,1734633856.681,293530
Lag_Input_Topic,1734633857.681,282411
Lag_Input_Topic,1734633858.681,278280
Lag_Input_Topic,1734633860.681,267598
Lag_Input_Topic,1734633861.681,259504
Lag_Input_Topic,1734633862.681,259505
Lag_Input_Topic,1734633864.681,246663
Lag_Input_Topic,1734633866.681,238578
Lag_Input_Topic,1734633867.681,234499
Lag_Input_Topic,1734633869.681,223910
Lag_Input_Topic,1734633871.681,215298
Lag_Input_Topic,1734633872.681,215312
Lag_Input_Topic,1734633873.681,215319
Lag_Input_Topic,1734633875.681,215326
Lag_Input_Topic,1734633877.681,215340
Lag_Input_Topic,1734633879.681,215361
Lag_Input_Topic,1734633880.681,215369
Lag_Input_Topic,1734633882.681,215375
Lag_Input_Topic,1734633883.681,215396
Lag_Input_Topic,1734633885.681,215396
Lag_Input_Topic,1734633887.681,215410
Lag_Input_Topic,1734633888.681,215424
Lag_Input_Topic,1734633889.681,215431
Lag_Input_Topic,1734633890.681,215438
Lag_Input_Topic,1734633891.681,215445
Lag_Input_Topic,1734633892.681,215452
Lag_Input_Topic,1734633893.681,215459
Lag_Input_Topic,1734633894.681,215466
Lag_Input_Topic,1734633896.681,215473
Lag_Input_Topic,1734633897.681,215487
Lag_Input_Topic,1734633898.681,215494
Lag_Input_Topic,1734633899.681,215501
Lag_Input_Topic,1734633900.681,215508
Lag_Input_Topic,1734633901.681,215515
Lag_Input_Topic,1734633902.681,215522
Lag_Input_Topic,1734633903.681,215529
Lag_Input_Topic,1734633904.681,215536
Lag_Input_Topic,1734633905.681,215543
Lag_Input_Topic,1734633906.681,215550
Lag_Input_Topic,1734633908.681,215557
Lag_Input_Topic,1734633909.681,215571
Lag_Input_Topic,1734633911.681,215578
Lag_Input_Topic,1734633912.681,215592
Lag_Input_Topic,1734633913.681,215599
Lag_Input_Topic,1734633915.681,215606
Lag_Input_Topic,1734633916.681,349785
Lag_Input_Topic,1734633917.681,369792
Lag_Input_Topic,1734633919.681,369806
Lag_Input_Topic,1734633920.681,354002
Lag_Input_Topic,1734633922.681,339145
Lag_Input_Topic,1734633923.681,339159
Lag_Input_Topic,1734633924.681,339166
Lag_Input_Topic,1734633926.681,325815
Lag_Input_Topic,1734633927.681,308617
Lag_Input_Topic,1734633928.681,308624
Lag_Input_Topic,1734633929.681,308631
Lag_Input_Topic,1734633930.681,305055
Lag_Input_Topic,1734633931.681,292214
Lag_Input_Topic,1734633932.681,275993
Lag_Input_Topic,1734633933.681,270000
Lag_Input_Topic,1734633934.681,270007
Lag_Input_Topic,1734633935.681,270014
Lag_Input_Topic,1734633936.681,249694
Lag_Input_Topic,1734633937.681,234476
Lag_Input_Topic,1734633938.681,219867
Lag_Input_Topic,1734633939.681,212874
Lag_Input_Topic,1734633940.681,212881
Lag_Input_Topic,1734633941.681,202601
Lag_Input_Topic,1734633942.681,186303
Lag_Input_Topic,1734633943.681,175713
Lag_Input_Topic,1734633944.681,175720
Lag_Input_Topic,1734633945.681,168727
Lag_Input_Topic,1734633946.681,163594
Lag_Input_Topic,1734633947.681,157936
Lag_Input_Topic,1734633948.681,143128
Lag_Input_Topic,1734633949.681,125974
Lag_Input_Topic,1734633950.681,125981
Lag_Input_Topic,1734633951.681,119014
Lag_Input_Topic,1734633952.681,110376
Lag_Input_Topic,1734633953.681,93593
Lag_Input_Topic,1734633954.681,82879
Lag_Input_Topic,1734633955.681,82886
Lag_Input_Topic,1734633956.681,72990
Lag_Input_Topic,1734633957.681,62159
Lag_Input_Topic,1734633958.681,48089
Lag_Input_Topic,1734633959.681,35586
Lag_Input_Topic,1734633960.681,35593
Lag_Input_Topic,1734633961.681,24048
Lag_Input_Topic,1734633962.681,17630
Lag_Input_Topic,1734633963.681,11907
Lag_Input_Topic,1734633964.681,14
Lag_Input_Topic,1734633966.681,21
Lag_Input_Topic,1734633968.681,7
Lag_Input_Topic,1734633970.681,21
Lag_Input_Topic,1734633971.681,0
Lag_Input_Topic,1734633972.681,7
Lag_Input_Topic,1734633973.681,14
Lag_Input_Topic,1734633974.681,21
Lag_Input_Topic,1734633975.681,28
Lag_Input_Topic,1734633976.681,21
Lag_Input_Topic,1734633977.681,28
Lag_Input_Topic,1734633978.681,14
Lag_Input_Topic,1734633979.681,21
Lag_Input_Topic,1734633980.681,28
Lag_Input_Topic,1734633981.681,21
Lag_Input_Topic,1734633982.681,28
Lag_Input_Topic,1734633983.681,7
Lag_Input_Topic,1734633984.681,14
Lag_Input_Topic,1734633985.681,21
Lag_Input_Topic,1734633986.681,28
Lag_Input_Topic,1734633987.681,35
Lag_Input_Topic,1734633988.681,7
Lag_Input_Topic,1734633989.681,14
Lag_Input_Topic,1734633990.681,21
Lag_Input_Topic,1734633991.681,28
Lag_Input_Topic,1734633992.681,35
Lag_Input_Topic,1734633993.681,42
Lag_Input_Topic,1734633994.681,49
Lag_Input_Topic,1734633995.681,56
Lag_Input_Topic,1734633996.681,63
Lag_Input_Topic,1734633996.806,70
Lag_Input_Topic,1734633997.806,77
Lag_Input_Topic,1734633998.806,84
Lag_Input_Topic,1734633999.806,91
Lag_Input_Topic,1734634000.806,98
Lag_Input_Topic,1734634001.806,105
Lag_Input_Topic,1734634002.806,112
Lag_Input_Topic,1734634003.806,119
Lag_Input_Topic,1734634004.806,126
Lag_Input_Topic,1734634005.806,133
Lag_Input_Topic,1734634006.806,140
Lag_Input_Topic,1734634008.806,147
Lag_Input_Topic,1734634009.806,161
Lag_Input_Topic,1734634010.806,168
Lag_Input_Topic,1734634011.806,175
Lag_Input_Topic,1734634012.806,182
Lag_Input_Topic,1734634013.806,189
Lag_Input_Topic,1734634014.806,196
Lag_Input_Topic,1734634015.806,203
Lag_Input_Topic,1734634016.806,210
Lag_Input_Topic,1734634017.806,217
Lag_Input_Topic,1734634018.806,224
Lag_Input_Topic,1734634019.806,231
Lag_Input_Topic,1734634020.806,238
Lag_Input_Topic,1734634021.806,245
Lag_Input_Topic,1734634022.806,252
Lag_Input_Topic,1734634023.806,259
Lag_Input_Topic,1734634024.806,266
Lag_Input_Topic,1734634025.806,273
Lag_Input_Topic,1734634026.806,273
Lag_Input_Topic,1734634026.862,280
Lag_Input_Topic,1734634027.862,287
Lag_Input_Topic,1734634029.862,298
Lag_Input_Topic,1734634030.862,308
Lag_Input_Topic,1734634031.862,315
Lag_Input_Topic,1734634032.862,322
Lag_Input_Topic,1734634033.862,329
Lag_Input_Topic,1734634034.862,336
Lag_Input_Topic,1734634036.862,343
Lag_Input_Topic,1734634038.862,357
Lag_Input_Topic,1734634040.862,371
