Metric,Time,Value
Lag_Input_Topic,1734659998.214,7
Lag_Input_Topic,1734659999.214,14
Lag_Input_Topic,1734660000.214,21
Lag_Input_Topic,1734660001.214,28
Lag_Input_Topic,1734660001.254,28
Lag_Input_Topic,1734660002.254,0
Lag_Input_Topic,1734660003.254,7
Lag_Input_Topic,1734660004.254,14
Lag_Input_Topic,1734660005.254,21
Lag_Input_Topic,1734660006.254,28
Lag_Input_Topic,1734660007.254,0
Lag_Input_Topic,1734660008.254,7
Lag_Input_Topic,1734660009.254,14
Lag_Input_Topic,1734660010.254,21
Lag_Input_Topic,1734660011.254,28
Lag_Input_Topic,1734660012.254,1
Lag_Input_Topic,1734660013.254,8
Lag_Input_Topic,1734660014.254,15
Lag_Input_Topic,1734660015.254,22
Lag_Input_Topic,1734660016.254,29
Lag_Input_Topic,1734660017.254,0
Lag_Input_Topic,1734660018.254,7
Lag_Input_Topic,1734660019.254,14
Lag_Input_Topic,1734660020.254,21
Lag_Input_Topic,1734660021.254,28
Lag_Input_Topic,1734660022.254,0
Lag_Input_Topic,1734660023.254,7
Lag_Input_Topic,1734660024.254,14
Lag_Input_Topic,1734660025.254,21
Lag_Input_Topic,1734660026.254,28
Lag_Input_Topic,1734660027.254,0
Lag_Input_Topic,1734660028.254,7
Lag_Input_Topic,1734660029.254,14
Lag_Input_Topic,1734660030.254,21
Lag_Input_Topic,1734660031.254,21
Lag_Input_Topic,1734660031.31,28
Lag_Input_Topic,1734660032.31,35
Lag_Input_Topic,1734660033.31,42
Lag_Input_Topic,1734660034.31,49
Lag_Input_Topic,1734660035.31,56
Lag_Input_Topic,1734660036.31,63
Lag_Input_Topic,1734660037.31,70
Lag_Input_Topic,1734660038.31,77
Lag_Input_Topic,1734660039.31,84
Lag_Input_Topic,1734660040.31,91
Lag_Input_Topic,1734660041.31,98
Lag_Input_Topic,1734660042.31,105
Lag_Input_Topic,1734660043.31,112
Lag_Input_Topic,1734660044.31,119
Lag_Input_Topic,1734660045.31,126
Lag_Input_Topic,1734660046.31,133
Lag_Input_Topic,1734660047.31,140
Lag_Input_Topic,1734660048.31,147
Lag_Input_Topic,1734660049.31,154
Lag_Input_Topic,1734660050.31,161
Lag_Input_Topic,1734660051.31,168
Lag_Input_Topic,1734660052.31,175
Lag_Input_Topic,1734660053.31,182
Lag_Input_Topic,1734660054.31,189
Lag_Input_Topic,1734660055.31,196
Lag_Input_Topic,1734660056.31,203
Lag_Input_Topic,1734660057.31,210
Lag_Input_Topic,1734660058.31,217
Lag_Input_Topic,1734660059.31,224
Lag_Input_Topic,1734660060.31,231
Lag_Input_Topic,1734660061.31,238
Lag_Input_Topic,1734660061.371,238
Lag_Input_Topic,1734660062.371,245
Lag_Input_Topic,1734660063.371,252
Lag_Input_Topic,1734660064.371,259
Lag_Input_Topic,1734660065.371,266
Lag_Input_Topic,1734660066.371,273
Lag_Input_Topic,1734660067.371,280
Lag_Input_Topic,1734660068.371,287
Lag_Input_Topic,1734660069.371,294
Lag_Input_Topic,1734660070.371,301
Lag_Input_Topic,1734660071.371,308
Lag_Input_Topic,1734660072.371,315
Lag_Input_Topic,1734660073.371,322
Lag_Input_Topic,1734660074.371,329
Lag_Input_Topic,1734660075.371,336
Lag_Input_Topic,1734660076.371,348
Lag_Input_Topic,1734660077.371,350
Lag_Input_Topic,1734660078.371,357
Lag_Input_Topic,1734660079.371,364
Lag_Input_Topic,1734660080.371,371
Lag_Input_Topic,1734660081.371,378
Lag_Input_Topic,1734660082.371,385
Lag_Input_Topic,1734660083.371,392
Lag_Input_Topic,1734660084.371,399
Lag_Input_Topic,1734660085.371,406
Lag_Input_Topic,1734660086.371,413
Lag_Input_Topic,1734660087.371,420
Lag_Input_Topic,1734660088.371,427
Lag_Input_Topic,1734660089.371,434
Lag_Input_Topic,1734660091.426,448
Lag_Input_Topic,1734660093.426,455
Lag_Input_Topic,1734660094.426,469
Lag_Input_Topic,1734660095.426,21
Lag_Input_Topic,1734660096.426,7
Lag_Input_Topic,1734660097.426,14
Lag_Input_Topic,1734660098.426,21
Lag_Input_Topic,1734660099.426,28
Lag_Input_Topic,1734660100.426,35
Lag_Input_Topic,1734660101.426,7
Lag_Input_Topic,1734660102.426,14
Lag_Input_Topic,1734660103.426,21
Lag_Input_Topic,1734660104.426,28
Lag_Input_Topic,1734660105.426,9
Lag_Input_Topic,1734660106.426,9
Lag_Input_Topic,1734660107.426,16
Lag_Input_Topic,1734660108.426,23
Lag_Input_Topic,1734660109.426,30
Lag_Input_Topic,1734660110.426,3
Lag_Input_Topic,1734660111.426,10
Lag_Input_Topic,1734660112.426,17
Lag_Input_Topic,1734660113.426,24
Lag_Input_Topic,1734660114.426,31
Lag_Input_Topic,1734660115.426,4
Lag_Input_Topic,1734660116.426,11
Lag_Input_Topic,1734660117.426,18
Lag_Input_Topic,1734660118.426,25
Lag_Input_Topic,1734660119.426,32
Lag_Input_Topic,1734660120.426,4
Lag_Input_Topic,1734660121.426,11
Lag_Input_Topic,1734660121.507,11
Lag_Input_Topic,1734660122.507,18
Lag_Input_Topic,1734660123.507,25
Lag_Input_Topic,1734660124.507,32
Lag_Input_Topic,1734660125.507,4
Lag_Input_Topic,1734660126.507,11
Lag_Input_Topic,1734660127.507,18
Lag_Input_Topic,1734660128.507,25
Lag_Input_Topic,1734660129.507,32
Lag_Input_Topic,1734660130.507,4
Lag_Input_Topic,1734660131.507,11
Lag_Input_Topic,1734660132.507,18
Lag_Input_Topic,1734660133.507,25
Lag_Input_Topic,1734660134.507,32
Lag_Input_Topic,1734660136.507,12
Lag_Input_Topic,1734660137.507,19
Lag_Input_Topic,1734660138.507,26
Lag_Input_Topic,1734660139.507,33
Lag_Input_Topic,1734660140.507,5
Lag_Input_Topic,1734660141.507,12
Lag_Input_Topic,1734660142.507,19
Lag_Input_Topic,1734660143.507,26
Lag_Input_Topic,1734660144.507,33
Lag_Input_Topic,1734660145.507,5
Lag_Input_Topic,1734660146.507,12
Lag_Input_Topic,1734660147.507,19
Lag_Input_Topic,1734660148.507,26
Lag_Input_Topic,1734660149.507,33
Lag_Input_Topic,1734660150.507,5
Lag_Input_Topic,1734660151.507,12
Lag_Input_Topic,1734660151.562,12
Lag_Input_Topic,1734660152.562,19
Lag_Input_Topic,1734660153.562,26
Lag_Input_Topic,1734660154.562,33
Lag_Input_Topic,1734660155.562,40
Lag_Input_Topic,1734660156.562,47
Lag_Input_Topic,1734660157.562,54
Lag_Input_Topic,1734660158.562,61
Lag_Input_Topic,1734660159.562,68
Lag_Input_Topic,1734660160.562,75
Lag_Input_Topic,1734660161.562,82
Lag_Input_Topic,1734660162.562,89
Lag_Input_Topic,1734660163.562,96
Lag_Input_Topic,1734660164.562,103
Lag_Input_Topic,1734660165.562,109
Lag_Input_Topic,1734660166.562,117
Lag_Input_Topic,1734660167.562,124
Lag_Input_Topic,1734660168.562,131
Lag_Input_Topic,1734660169.562,138
Lag_Input_Topic,1734660170.562,145
Lag_Input_Topic,1734660171.562,151
Lag_Input_Topic,1734660172.562,159
Lag_Input_Topic,1734660173.562,166
Lag_Input_Topic,1734660174.562,173
Lag_Input_Topic,1734660175.562,180
Lag_Input_Topic,1734660176.562,187
Lag_Input_Topic,1734660177.562,194
Lag_Input_Topic,1734660178.562,201
Lag_Input_Topic,1734660179.562,207
Lag_Input_Topic,1734660180.562,215
Lag_Input_Topic,1734660181.562,221
Lag_Input_Topic,1734660181.606,221
